date,account_value,strategy,seed
2013-03-01,10403.799339294212,rl_only_stitched,990969250
2013-03-04,10469.670048269008,buy_hold,990969250
2013-03-04,10469.670048269008,momentum_126,990969250
2013-03-04,10459.200378220736,rl_only_stitched,990969250
2013-03-05,10563.466785232384,buy_hold,990969250
2013-03-05,10563.466785232384,momentum_126,990969250
2013-03-05,10552.90331844715,rl_only_stitched,990969250
2013-03-06,10577.844898157036,buy_hold,990969250
2013-03-06,10577.844898157036,momentum_126,990969250
2013-03-06,10567.267053258876,rl_only_stitched,990969250
2013-03-07,10597.015018927752,buy_hold,990969250
2013-03-07,10597.015018927752,momentum_126,990969250
2013-03-07,10586.418003908822,rl_only_stitched,990969250
2013-03-08,10642.202179898684,buy_hold,990969250
2013-03-08,10642.202179898684,momentum_126,990969250
2013-03-08,10631.559977718782,rl_only_stitched,990969250
2013-03-11,10682.596288330316,buy_hold,990969250
2013-03-11,10682.596288330316,momentum_126,990969250
2013-03-11,10671.913692041986,rl_only_stitched,990969250
2013-03-12,10658.633115020308,buy_hold,990969250
2013-03-12,10658.633115020308,momentum_126,990969250
2013-03-12,10647.974481905285,rl_only_stitched,990969250
2013-03-13,10673.695502010616,buy_hold,990969250
2013-03-13,10673.695502010616,momentum_126,990969250
2013-03-13,10663.021806508605,rl_only_stitched,990969250
2013-03-14,10730.521590257107,buy_hold,990969250
2013-03-14,10730.521590257107,momentum_126,990969250
2013-03-14,10719.79106866685,rl_only_stitched,990969250
2013-03-15,10668.903494164551,buy_hold,990969250
2013-03-15,10668.903494164551,momentum_126,990969250
2013-03-15,10658.234590670389,rl_only_stitched,990969250
2013-03-18,10610.02353902786,buy_hold,990969250
2013-03-18,10610.02353902786,momentum_126,990969250
2013-03-18,10599.413515488828,rl_only_stitched,990969250
2013-03-19,10585.376091652191,buy_hold,990969250
2013-03-19,10585.376091652191,momentum_126,990969250
2013-03-19,10574.790715560535,rl_only_stitched,990969250
2013-03-20,10659.318433779195,buy_hold,990969250
2013-03-20,10659.318433779195,momentum_126,990969250
2013-03-20,10648.659115345416,rl_only_stitched,990969250
2013-03-21,10568.25983777168,buy_hold,990969250
2013-03-21,10568.25983777168,momentum_126,990969250
2013-03-21,10557.691577933903,rl_only_stitched,990969250
2013-03-22,10653.156833108584,buy_hold,990969250
2013-03-22,10653.156833108584,momentum_126,990969250
2013-03-22,10642.503676275475,rl_only_stitched,990969250
2013-03-25,10608.653946203314,buy_hold,990969250
2013-03-25,10608.653946203314,momentum_126,990969250
2013-03-25,10598.045292257108,rl_only_stitched,990969250
2013-03-26,10693.55094154022,buy_hold,990969250
2013-03-26,10693.55094154022,momentum_126,990969250
2013-03-26,10682.857390598678,rl_only_stitched,990969250
2013-03-27,10693.55094154022,buy_hold,990969250
2013-03-27,10693.55094154022,momentum_126,990969250
2013-03-27,10682.857390598678,rl_only_stitched,990969250
2013-03-28,10726.413856476702,buy_hold,990969250
2013-03-28,10726.413856476702,momentum_126,990969250
2013-03-28,10715.68744262022,rl_only_stitched,990969250
2013-04-01,10683.965881154863,buy_hold,990969250
2013-04-01,10683.965881154863,momentum_126,990969250
2013-04-01,10673.281915273705,rl_only_stitched,990969250
2013-04-02,10736.684235620947,buy_hold,990969250
2013-04-02,10736.684235620947,momentum_126,990969250
2013-04-02,10725.947551385323,rl_only_stitched,990969250
2013-04-03,10627.82406697403,buy_hold,990969250
2013-04-03,10627.82406697403,momentum_126,990969250
2013-04-03,10617.196242907052,rl_only_stitched,990969250
2013-04-04,10670.957361054756,buy_hold,990969250
2013-04-04,10670.957361054756,momentum_126,990969250
2013-04-04,10660.286403693695,rl_only_stitched,990969250
2013-04-05,10623.032059127963,buy_hold,990969250
2013-04-05,10623.032059127963,momentum_126,990969250
2013-04-05,10612.409027068834,rl_only_stitched,990969250
2013-04-08,10694.920534364766,buy_hold,990969250
2013-04-08,10694.920534364766,momentum_126,990969250
2013-04-08,10684.225613830398,rl_only_stitched,990969250
2013-04-09,10731.891183081652,buy_hold,990969250
2013-04-09,10731.891183081652,momentum_126,990969250
2013-04-09,10721.159291898568,rl_only_stitched,990969250
2013-04-10,10863.343887520805,buy_hold,990969250
2013-04-10,10863.343887520805,momentum_126,990969250
2013-04-10,10852.48054363328,rl_only_stitched,990969250
2013-04-11,10898.945988106378,buy_hold,990969250
2013-04-11,10898.945988106378,momentum_126,990969250
2013-04-11,10888.047042118267,rl_only_stitched,990969250
2013-04-12,10872.244673840503,buy_hold,990969250
2013-04-12,10872.244673840503,momentum_126,990969250
2013-04-12,10861.372429166662,rl_only_stitched,990969250
2013-04-15,10620.292873478877,buy_hold,990969250
2013-04-15,10620.292873478877,momentum_126,990969250
2013-04-15,10609.672580605393,rl_only_stitched,990969250
2013-04-16,10777.078344052585,buy_hold,990969250
2013-04-16,10777.078344052585,momentum_126,990969250
2013-04-16,10766.301265708526,rl_only_stitched,990969250
2013-04-17,10619.608599413215,buy_hold,990969250
2013-04-17,10619.608599413215,momentum_126,990969250
2013-04-17,10608.9889908138,rl_only_stitched,990969250
2013-04-18,10553.197450781368,buy_hold,990969250
2013-04-18,10553.197450781368,momentum_126,990969250
2013-04-18,10542.644253330582,rl_only_stitched,990969250
2013-04-19,10644.940320854545,buy_hold,990969250
2013-04-19,10644.940320854545,momentum_126,990969250
2013-04-19,10634.295380533684,rl_only_stitched,990969250
2013-04-22,10692.181348715676,buy_hold,990969250
2013-04-22,10692.181348715676,momentum_126,990969250
2013-04-22,10681.489167366955,rl_only_stitched,990969250
2013-04-23,10802.410065493908,buy_hold,990969250
2013-04-23,10802.410065493908,momentum_126,990969250
2013-04-23,10791.60765542841,rl_only_stitched,990969250
2013-04-24,10809.256984923406,buy_hold,990969250
2013-04-24,10809.256984923406,momentum_126,990969250
2013-04-24,10798.447727938476,rl_only_stitched,990969250
2013-04-25,10853.07455306979,buy_hold,990969250
2013-04-25,10853.07455306979,momentum_126,990969250
2013-04-25,10842.221478516714,rl_only_stitched,990969250
2013-04-26,10833.904432299074,buy_hold,990969250
2013-04-26,10833.904432299074,momentum_126,990969250
2013-04-26,10823.070527866768,rl_only_stitched,990969250
2013-04-29,10906.47718160153,buy_hold,990969250
2013-04-29,10906.47718160153,momentum_126,990969250
2013-04-29,10895.570704419924,rl_only_stitched,990969250
2013-04-30,10932.493177108516,buy_hold,990969250
2013-04-30,10932.493177108516,momentum_126,990969250
2013-04-30,10921.5606839314,rl_only_stitched,990969250
2013-05-01,10836.642573254934,buy_hold,990969250
2013-05-01,10836.642573254934,momentum_126,990969250
2013-05-01,10825.805930681674,rl_only_stitched,990969250
2013-05-02,10937.286229647809,buy_hold,990969250
2013-05-02,10937.286229647809,momentum_126,990969250
2013-05-02,10926.348943418156,rl_only_stitched,990969250
2013-05-03,11048.1992204917,buy_hold,990969250
2013-05-03,11048.1992204917,momentum_126,990969250
2013-05-03,11037.151021271202,rl_only_stitched,990969250
2013-05-06,11076.270127582116,buy_hold,990969250
2013-05-06,11076.270127582116,momentum_126,990969250
2013-05-06,11065.19385745453,rl_only_stitched,990969250
2013-05-07,11132.41194176295,buy_hold,990969250
2013-05-07,11132.41194176295,momentum_126,990969250
2013-05-07,11121.279529821182,rl_only_stitched,990969250
2013-05-08,11183.0753846456,buy_hold,990969250
2013-05-08,11183.0753846456,momentum_126,990969250
2013-05-08,11171.892309260951,rl_only_stitched,990969250
2013-05-09,11151.582062533666,buy_hold,990969250
2013-05-09,11151.582062533666,momentum_126,990969250
2013-05-09,11140.430480471128,rl_only_stitched,990969250
2013-05-10,11187.868437184894,buy_hold,990969250
2013-05-10,11187.868437184894,momentum_126,990969250
2013-05-10,11176.680568747704,rl_only_stitched,990969250
2013-05-13,11196.768178811366,buy_hold,990969250
2013-05-13,11196.768178811366,momentum_126,990969250
2013-05-13,11185.571410632549,rl_only_stitched,990969250
2013-05-14,11312.474222194547,buy_hold,990969250
2013-05-14,11312.474222194547,momentum_126,990969250
2013-05-14,11301.16174797235,rl_only_stitched,990969250
2013-05-15,11373.408044221447,buy_hold,990969250
2013-05-15,11373.408044221447,momentum_126,990969250
2013-05-15,11362.03463617722,rl_only_stitched,990969250
2013-05-16,11320.005415689704,buy_hold,990969250
2013-05-16,11320.005415689704,momentum_126,990969250
2013-05-16,11308.68541027401,rl_only_stitched,990969250
2013-05-17,11429.54985840228,buy_hold,990969250
2013-05-17,11429.54985840228,momentum_126,990969250
2013-05-17,11418.120308543874,rl_only_stitched,990969250
2013-05-20,11428.864539643391,buy_hold,990969250
2013-05-20,11428.864539643391,momentum_126,990969250
2013-05-20,11417.435675103745,rl_only_stitched,990969250
2013-05-21,11445.296519458248,buy_hold,990969250
2013-05-21,11445.296519458248,momentum_126,990969250
2013-05-21,11433.851222938783,rl_only_stitched,990969250
2013-05-22,11360.39952412134,buy_hold,990969250
2013-05-22,11360.39952412134,momentum_126,990969250
2013-05-22,11349.039124597211,rl_only_stitched,990969250
2013-05-23,11327.53660918486,buy_hold,990969250
2013-05-23,11327.53660918486,momentum_126,990969250
2013-05-23,11316.20907257567,rl_only_stitched,990969250
2013-05-24,11317.9515487995,buy_hold,990969250
2013-05-24,11317.9515487995,momentum_126,990969250
2013-05-24,11306.633597250697,rl_only_stitched,990969250
2013-05-28,11385.732290255895,buy_hold,990969250
2013-05-28,11385.732290255895,momentum_126,990969250
2013-05-28,11374.346557965637,rl_only_stitched,990969250
2013-05-29,11311.789948128891,buy_hold,990969250
2013-05-29,11311.789948128891,momentum_126,990969250
2013-05-29,11300.478158180758,rl_only_stitched,990969250
2013-05-30,11353.553649385072,buy_hold,990969250
2013-05-30,11353.553649385072,momentum_126,990969250
2013-05-30,11342.200095735683,rl_only_stitched,990969250
2013-05-31,11190.606578140756,buy_hold,990969250
2013-05-31,11190.606578140756,momentum_126,990969250
2013-05-31,11179.41597156261,rl_only_stitched,990969250
2013-06-03,11252.22571892654,buy_hold,990969250
2013-06-03,11252.22571892654,momentum_126,990969250
2013-06-03,11240.973493207608,rl_only_stitched,990969250
2013-06-04,11198.137771635911,buy_hold,990969250
2013-06-04,11198.137771635911,momentum_126,990969250
2013-06-04,11186.93963386427,rl_only_stitched,990969250
2013-06-05,11041.353345755431,buy_hold,990969250
2013-06-05,11041.353345755431,momentum_126,990969250
2013-06-05,11030.311992409672,rl_only_stitched,990969250
2013-06-06,11141.31168338942,buy_hold,990969250
2013-06-06,11141.31168338942,momentum_126,990969250
2013-06-06,11130.170371706026,rl_only_stitched,990969250
2013-06-07,11283.034766972818,buy_hold,990969250
2013-06-07,11283.034766972818,momentum_126,990969250
2013-06-07,11271.75173220584,rl_only_stitched,990969250
2013-06-10,11283.034766972818,buy_hold,990969250
2013-06-10,11283.034766972818,momentum_126,990969250
2013-06-10,11271.75173220584,rl_only_stitched,990969250
2013-06-11,11166.644449523976,buy_hold,990969250
2013-06-11,11166.644449523976,momentum_126,990969250
2013-06-11,11155.477805074448,rl_only_stitched,990969250
2013-06-12,11074.216260691914,buy_hold,990969250
2013-06-12,11074.216260691914,momentum_126,990969250
2013-06-12,11063.142044431215,rl_only_stitched,990969250
2013-06-13,11242.640658541182,buy_hold,990969250
2013-06-13,11242.640658541182,momentum_126,990969250
2013-06-13,11231.39801788264,rl_only_stitched,990969250
2013-06-14,11172.120731435698,buy_hold,990969250
2013-06-14,11172.120731435698,momentum_126,990969250
2013-06-14,11160.948610704258,rl_only_stitched,990969250
2013-06-17,11258.38731959715,buy_hold,990969250
2013-06-17,11258.38731959715,momentum_126,990969250
2013-06-17,11247.12893227755,rl_only_stitched,990969250
2013-06-18,11347.392048714464,buy_hold,990969250
2013-06-18,11347.392048714464,momentum_126,990969250
2013-06-18,11336.044656665748,rl_only_stitched,990969250
2013-06-19,11190.606578140756,buy_hold,990969250
2013-06-19,11190.606578140756,momentum_126,990969250
2013-06-19,11179.415971562612,rl_only_stitched,990969250
2013-06-20,10913.323056337798,buy_hold,990969250
2013-06-20,10913.323056337798,momentum_126,990969250
2013-06-20,10902.409733281458,rl_only_stitched,990969250
2013-06-21,10890.730520545563,buy_hold,990969250
2013-06-21,10890.730520545563,momentum_126,990969250
2013-06-21,10879.839790025017,rl_only_stitched,990969250
2013-06-24,10753.115170742572,buy_hold,990969250
2013-06-24,10753.115170742572,momentum_126,990969250
2013-06-24,10742.362055571828,rl_only_stitched,990969250
2013-06-25,10856.498012784536,buy_hold,990969250
2013-06-25,10856.498012784536,momentum_126,990969250
2013-06-25,10845.64151477175,rl_only_stitched,990969250
2013-06-26,10963.98754391368,buy_hold,990969250
2013-06-26,10963.98754391368,momentum_126,990969250
2013-06-26,10953.023556369764,rl_only_stitched,990969250
2013-06-27,11028.344825655326,buy_hold,990969250
2013-06-27,11028.344825655326,momentum_126,990969250
2013-06-27,11017.316480829668,rl_only_stitched,990969250
2013-06-28,10983.157664684397,buy_hold,990969250
2013-06-28,10983.157664684397,momentum_126,990969250
2013-06-28,10972.17450701971,rl_only_stitched,990969250
2013-07-01,11047.51494642604,buy_hold,990969250
2013-07-01,11047.51494642604,momentum_126,990969250
2013-07-01,11036.467431479614,rl_only_stitched,990969250
2013-07-02,11037.245611975026,buy_hold,990969250
2013-07-02,11037.245611975026,momentum_126,990969250
2013-07-02,11026.20836636305,rl_only_stitched,990969250
2013-07-03,11042.03761982109,buy_hold,990969250
2013-07-03,11042.03761982109,momentum_126,990969250
2013-07-03,11030.995582201267,rl_only_stitched,990969250
2013-07-05,11161.167122919023,buy_hold,990969250
2013-07-05,11161.167122919023,momentum_126,990969250
2013-07-05,11150.005955796105,rl_only_stitched,990969250
2013-07-08,11224.839085901782,buy_hold,990969250
2013-07-08,11224.839085901782,momentum_126,990969250
2013-07-08,11213.61424681588,rl_only_stitched,990969250
2013-07-09,11305.628347458283,buy_hold,990969250
2013-07-09,11305.628347458283,momentum_126,990969250
2013-07-09,11294.322719110824,rl_only_stitched,990969250
2013-07-10,11309.736081238689,buy_hold,990969250
2013-07-10,11309.736081238689,momentum_126,990969250
2013-07-10,11298.42634515745,rl_only_stitched,990969250
2013-07-11,11463.782366163308,buy_hold,990969250
2013-07-11,11463.782366163308,momentum_126,990969250
2013-07-11,11452.318583797143,rl_only_stitched,990969250
2013-07-12,11468.57437400937,buy_hold,990969250
2013-07-12,11468.57437400937,momentum_126,990969250
2013-07-12,11457.105799635365,rl_only_stitched,990969250
2013-07-15,11512.391942155757,buy_hold,990969250
2013-07-15,11512.391942155757,momentum_126,990969250
2013-07-15,11500.879550213602,rl_only_stitched,990969250
2013-07-16,11469.259692768255,buy_hold,990969250
2013-07-16,11469.259692768255,momentum_126,990969250
2013-07-16,11457.790433075492,rl_only_stitched,990969250
2013-07-17,11498.69914798999,buy_hold,990969250
2013-07-17,11498.69914798999,momentum_126,990969250
2013-07-17,11487.200448842,rl_only_stitched,990969250
2013-07-18,11561.68683690709,buy_hold,990969250
2013-07-18,11561.68683690709,momentum_126,990969250
2013-07-18,11550.125150070184,rl_only_stitched,990969250
2013-07-19,11582.226550502352,buy_hold,990969250
2013-07-19,11582.226550502352,momentum_126,990969250
2013-07-19,11570.64432395185,rl_only_stitched,990969250
2013-07-22,11604.820130987817,buy_hold,990969250
2013-07-22,11604.820130987817,momentum_126,990969250
2013-07-22,11593.21531085683,rl_only_stitched,990969250
2013-07-23,11580.172683612149,buy_hold,990969250
2013-07-23,11580.172683612149,momentum_126,990969250
2013-07-23,11568.592510928536,rl_only_stitched,990969250
2013-07-24,11537.72470829031,buy_hold,990969250
2013-07-24,11537.72470829031,momentum_126,990969250
2013-07-24,11526.18698358202,rl_only_stitched,990969250
2013-07-25,11565.794570687496,buy_hold,990969250
2013-07-25,11565.794570687496,momentum_126,990969250
2013-07-25,11554.22877611681,rl_only_stitched,990969250
2013-07-26,11578.118816721944,buy_hold,990969250
2013-07-26,11578.118816721944,momentum_126,990969250
2013-07-26,11566.540697905224,rl_only_stitched,990969250
2013-07-29,11542.516716136372,buy_hold,990969250
2013-07-29,11542.516716136372,momentum_126,990969250
2013-07-29,11530.974199420238,rl_only_stitched,990969250
2013-07-30,11542.516716136372,buy_hold,990969250
2013-07-30,11542.516716136372,momentum_126,990969250
2013-07-30,11530.974199420238,rl_only_stitched,990969250
2013-07-31,11550.733228390416,buy_hold,990969250
2013-07-31,11550.733228390416,momentum_126,990969250
2013-07-31,11539.182495162027,rl_only_stitched,990969250
2013-08-01,11684.239799719771,buy_hold,990969250
2013-08-01,11684.239799719771,momentum_126,990969250
2013-08-01,11672.555559920052,rl_only_stitched,990969250
2013-08-02,11704.094194556146,buy_hold,990969250
2013-08-02,11704.094194556146,momentum_126,990969250
2013-08-02,11692.390100361588,rl_only_stitched,990969250
2013-08-05,11686.977940675632,buy_hold,990969250
2013-08-05,11686.977940675632,momentum_126,990969250
2013-08-05,11675.290962734956,rl_only_stitched,990969250
2013-08-06,11620.566792043785,buy_hold,990969250
2013-08-06,11620.566792043785,momentum_126,990969250
2013-08-06,11608.94622525174,rl_only_stitched,990969250
2013-08-07,11582.910824568007,buy_hold,990969250
2013-08-07,11582.910824568007,momentum_126,990969250
2013-08-07,11571.32791374344,rl_only_stitched,990969250
2013-08-08,11625.359844583078,buy_hold,990969250
2013-08-08,11625.359844583078,momentum_126,990969250
2013-08-08,11613.734484738494,rl_only_stitched,990969250
2013-08-09,11591.81161088771,buy_hold,990969250
2013-08-09,11591.81161088771,momentum_126,990969250
2013-08-09,11580.219799276822,rl_only_stitched,990969250
2013-08-12,11578.118816721944,buy_hold,990969250
2013-08-12,11578.118816721944,momentum_126,990969250
2013-08-12,11566.540697905224,rl_only_stitched,990969250
2013-08-13,11612.351324482972,buy_hold,990969250
2013-08-13,11612.351324482972,momentum_126,990969250
2013-08-13,11600.738973158488,rl_only_stitched,990969250
2013-08-14,11552.78709528062,buy_hold,990969250
2013-08-14,11552.78709528062,momentum_126,990969250
2013-08-14,11541.23430818534,rl_only_stitched,990969250
2013-08-15,11391.209616860848,buy_hold,990969250
2013-08-15,11391.209616860848,momentum_126,990969250
2013-08-15,11379.818407243987,rl_only_stitched,990969250
2013-08-16,11353.553649385072,buy_hold,990969250
2013-08-16,11353.553649385072,momentum_126,990969250
2013-08-16,11342.200095735689,rl_only_stitched,990969250
2013-08-19,11280.980900082615,buy_hold,990969250
2013-08-19,11280.980900082615,momentum_126,990969250
2013-08-19,11269.699919182533,rl_only_stitched,990969250
2013-08-20,11336.43739550456,buy_hold,990969250
2013-08-20,11336.43739550456,momentum_126,990969250
2013-08-20,11325.100958109057,rl_only_stitched,990969250
2013-08-21,11266.602787157964,buy_hold,990969250
2013-08-21,11266.602787157964,momentum_126,990969250
2013-08-21,11255.336184370806,rl_only_stitched,990969250
2013-08-22,11369.30031044104,buy_hold,990969250
2013-08-22,11369.30031044104,momentum_126,990969250
2013-08-22,11357.9310101306,rl_only_stitched,990969250
2013-08-23,11407.640551982471,buy_hold,990969250
2013-08-23,11407.640551982471,momentum_126,990969250
2013-08-23,11396.23291143049,rl_only_stitched,990969250
2013-08-26,11365.192576660636,buy_hold,990969250
2013-08-26,11365.192576660636,momentum_126,990969250
2013-08-26,11353.827384083974,rl_only_stitched,990969250
2013-08-27,11182.391110579943,buy_hold,990969250
2013-08-27,11182.391110579943,momentum_126,990969250
2013-08-27,11171.208719469363,rl_only_stitched,990969250
2013-08-28,11222.100944945922,buy_hold,990969250
2013-08-28,11222.100944945922,momentum_126,990969250
2013-08-28,11210.878844000976,rl_only_stitched,990969250
2013-08-29,11239.901472892092,buy_hold,990969250
2013-08-29,11239.901472892092,momentum_126,990969250
2013-08-29,11228.6615714192,rl_only_stitched,990969250
2013-08-30,11204.29937230652,buy_hold,990969250
2013-08-30,11204.29937230652,momentum_126,990969250
2013-08-30,11193.095072934211,rl_only_stitched,990969250
2013-09-03,11254.963859882402,buy_hold,990969250
2013-09-03,11254.963859882402,momentum_126,990969250
2013-09-03,11243.708896022516,rl_only_stitched,990969250
2013-09-04,11348.076322780122,buy_hold,990969250
2013-09-04,11348.076322780122,momentum_126,990969250
2013-09-04,11336.72824645734,rl_only_stitched,990969250
2013-09-05,11362.454435704773,buy_hold,990969250
2013-09-05,11362.454435704773,momentum_126,990969250
2013-09-05,11351.091981269068,rl_only_stitched,990969250
2013-09-06,11367.930717616497,buy_hold,990969250
2013-09-06,11367.930717616497,momentum_126,990969250
2013-09-06,11356.56278689888,rl_only_stitched,990969250
2013-09-09,11476.790886263412,buy_hold,990969250
2013-09-09,11476.790886263412,momentum_126,990969250
2013-09-09,11465.314095377147,rl_only_stitched,990969250
2013-09-10,11561.68683690709,buy_hold,990969250
2013-09-10,11561.68683690709,momentum_126,990969250
2013-09-10,11550.125150070182,rl_only_stitched,990969250
2013-09-11,11597.97321155832,buy_hold,990969250
2013-09-11,11597.97321155832,momentum_126,990969250
2013-09-11,11586.375238346758,rl_only_stitched,990969250
2013-09-12,11567.16416351204,buy_hold,990969250
2013-09-12,11567.16416351204,momentum_126,990969250
2013-09-12,11555.596999348529,rl_only_stitched,990969250
2013-09-13,11593.181203712256,buy_hold,990969250
2013-09-13,11593.181203712256,momentum_126,990969250
2013-09-13,11581.58802250854,rl_only_stitched,990969250
2013-09-16,11660.27662640976,buy_hold,990969250
2013-09-16,11660.27662640976,momentum_126,990969250
2013-09-16,11648.616349783348,rl_only_stitched,990969250
2013-09-17,11712.310706810187,buy_hold,990969250
2013-09-17,11712.310706810187,momentum_126,990969250
2013-09-17,11700.598396103373,rl_only_stitched,990969250
