market_date,total_news_count,market_hours_news_count,outside_market_hours_news_count,score_0_count,score_1_count,score_2_count,score_3_count,score_4_count,score_5_count,score_6_count,score_7_count,score_8_count,score_9_count,score_10_count,sentiment_score_histogram
2012-10-18,4943,1057,3886,347,9,37,42,16,3948,25,21,11,4,483,"0:347, 1:9, 2:37, 3:42, 4:16, 5:3948, 6:25, 7:21, 8:11, 9:4, 10:483"
2012-10-19,2333,669,1664,155,1,3,7,3,2003,2,2,1,1,155,"0:155, 1:1, 2:3, 3:7, 4:3, 5:2003, 6:2, 7:2, 8:1, 9:1, 10:155"
2012-10-20,471,0,471,15,3,5,5,5,364,6,9,12,1,46,"0:15, 1:3, 2:5, 3:5, 4:5, 5:364, 6:6, 7:9, 8:12, 9:1, 10:46"
2012-10-21,1994,0,1994,165,7,27,39,27,1369,18,22,20,6,294,"0:165, 1:7, 2:27, 3:39, 4:27, 5:1369, 6:18, 7:22, 8:20, 9:6, 10:294"
2012-10-22,5307,998,4309,305,17,34,47,29,4350,18,37,22,2,446,"0:305, 1:17, 2:34, 3:47, 4:29, 5:4350, 6:18, 7:37, 8:22, 9:2, 10:446"
2012-10-23,5745,1128,4617,387,20,46,47,40,4499,29,27,25,9,616,"0:387, 1:20, 2:46, 3:47, 4:40, 5:4499, 6:29, 7:27, 8:25, 9:9, 10:616"
2012-10-24,5938,1168,4770,387,12,52,47,31,4648,30,48,30,8,645,"0:387, 1:12, 2:52, 3:47, 4:31, 5:4648, 6:30, 7:48, 8:30, 9:8, 10:645"
2012-10-25,5729,1294,4435,401,13,41,47,27,4453,17,26,17,5,682,"0:401, 1:13, 2:41, 3:47, 4:27, 5:4453, 6:17, 7:26, 8:17, 9:5, 10:682"
2012-10-26,2451,661,1790,175,0,1,9,4,2059,4,9,2,1,187,"0:175, 2:1, 3:9, 4:4, 5:2059, 6:4, 7:9, 8:2, 9:1, 10:187"
2012-10-27,419,0,419,24,4,6,8,7,336,8,6,4,2,14,"0:24, 1:4, 2:6, 3:8, 4:7, 5:336, 6:8, 7:6, 8:4, 9:2, 10:14"
2012-10-28,2153,0,2153,197,14,40,42,28,1519,15,14,19,2,263,"0:197, 1:14, 2:40, 3:42, 4:28, 5:1519, 6:15, 7:14, 8:19, 9:2, 10:263"
2012-10-29,4183,889,3294,255,12,31,29,34,3403,37,26,17,4,335,"0:255, 1:12, 2:31, 3:29, 4:34, 5:3403, 6:37, 7:26, 8:17, 9:4, 10:335"
2012-10-30,4963,943,4020,278,11,39,40,37,3909,25,36,19,5,564,"0:278, 1:11, 2:39, 3:40, 4:37, 5:3909, 6:25, 7:36, 8:19, 9:5, 10:564"
2012-10-31,5595,1218,4377,338,9,33,39,35,4459,27,30,29,8,588,"0:338, 1:9, 2:33, 3:39, 4:35, 5:4459, 6:27, 7:30, 8:29, 9:8, 10:588"
2012-11-01,5714,1467,4247,357,6,23,42,21,4583,15,29,13,9,616,"0:357, 1:6, 2:23, 3:42, 4:21, 5:4583, 6:15, 7:29, 8:13, 9:9, 10:616"
2012-11-02,2613,773,1840,133,0,1,2,2,2263,2,9,3,0,198,"0:133, 2:1, 3:2, 4:2, 5:2263, 6:2, 7:9, 8:3, 10:198"
2012-11-03,498,0,498,20,2,9,5,4,415,4,6,6,2,25,"0:20, 1:2, 2:9, 3:5, 4:4, 5:415, 6:4, 7:6, 8:6, 9:2, 10:25"
2012-11-04,2531,0,2531,285,14,28,41,37,1723,11,29,16,3,344,"0:285, 1:14, 2:28, 3:41, 4:37, 5:1723, 6:11, 7:29, 8:16, 9:3, 10:344"
2012-11-05,5864,1128,4736,406,14,41,33,34,4672,17,42,21,7,577,"0:406, 1:14, 2:41, 3:33, 4:34, 5:4672, 6:17, 7:42, 8:21, 9:7, 10:577"
2012-11-06,5649,966,4683,393,15,32,56,39,4393,25,26,26,7,637,"0:393, 1:15, 2:32, 3:56, 4:39, 5:4393, 6:25, 7:26, 8:26, 9:7, 10:637"
2012-11-07,5891,1165,4726,429,19,41,55,42,4587,30,30,22,13,623,"0:429, 1:19, 2:41, 3:55, 4:42, 5:4587, 6:30, 7:30, 8:22, 9:13, 10:623"
2012-11-08,6113,1200,4913,398,13,40,42,28,4949,14,22,22,5,580,"0:398, 1:13, 2:40, 3:42, 4:28, 5:4949, 6:14, 7:22, 8:22, 9:5, 10:580"
2012-11-09,2726,756,1970,134,0,5,3,2,2399,2,1,2,0,178,"0:134, 2:5, 3:3, 4:2, 5:2399, 6:2, 7:1, 8:2, 10:178"
2012-11-10,551,0,551,19,2,10,11,7,438,5,4,7,2,46,"0:19, 1:2, 2:10, 3:11, 4:7, 5:438, 6:5, 7:4, 8:7, 9:2, 10:46"
2012-11-11,2127,0,2127,153,11,28,42,33,1456,21,25,17,2,339,"0:153, 1:11, 2:28, 3:42, 4:33, 5:1456, 6:21, 7:25, 8:17, 9:2, 10:339"
2012-11-12,4964,764,4200,347,12,44,44,22,4006,18,18,22,6,425,"0:347, 1:12, 2:44, 3:44, 4:22, 5:4006, 6:18, 7:18, 8:22, 9:6, 10:425"
2012-11-13,6076,1053,5023,363,20,47,49,36,4955,29,18,28,7,524,"0:363, 1:20, 2:47, 3:49, 4:36, 5:4955, 6:29, 7:18, 8:28, 9:7, 10:524"
2012-11-14,5932,1145,4787,372,10,64,50,31,4822,15,34,19,6,509,"0:372, 1:10, 2:64, 3:50, 4:31, 5:4822, 6:15, 7:34, 8:19, 9:6, 10:509"
2012-11-15,5434,1037,4397,357,14,49,46,29,4442,12,22,10,0,453,"0:357, 1:14, 2:49, 3:46, 4:29, 5:4442, 6:12, 7:22, 8:10, 10:453"
2012-11-16,2387,641,1746,136,1,5,3,1,2125,4,4,2,1,105,"0:136, 1:1, 2:5, 3:3, 4:1, 5:2125, 6:4, 7:4, 8:2, 9:1, 10:105"
2012-11-17,518,0,518,26,6,7,7,9,432,3,4,5,1,18,"0:26, 1:6, 2:7, 3:7, 4:9, 5:432, 6:3, 7:4, 8:5, 9:1, 10:18"
2012-11-18,2302,0,2302,183,14,27,29,27,1588,21,31,20,7,355,"0:183, 1:14, 2:27, 3:29, 4:27, 5:1588, 6:21, 7:31, 8:20, 9:7, 10:355"
2012-11-19,4701,794,3907,295,11,29,41,26,3831,18,20,21,4,405,"0:295, 1:11, 2:29, 3:41, 4:26, 5:3831, 6:18, 7:20, 8:21, 9:4, 10:405"
2012-11-20,4669,873,3796,332,13,32,36,26,3756,23,25,17,6,403,"0:332, 1:13, 2:32, 3:36, 4:26, 5:3756, 6:23, 7:25, 8:17, 9:6, 10:403"
2012-11-21,2920,538,2382,163,5,14,24,23,2416,8,17,14,2,234,"0:163, 1:5, 2:14, 3:24, 4:23, 5:2416, 6:8, 7:17, 8:14, 9:2, 10:234"
2012-11-22,2053,203,1850,125,5,16,25,12,1626,13,20,9,2,200,"0:125, 1:5, 2:16, 3:25, 4:12, 5:1626, 6:13, 7:20, 8:9, 9:2, 10:200"
2012-11-23,1176,198,978,64,1,2,3,2,1003,2,1,3,1,94,"0:64, 1:1, 2:2, 3:3, 4:2, 5:1003, 6:2, 7:1, 8:3, 9:1, 10:94"
2012-11-24,420,0,420,21,3,1,7,5,322,3,10,9,1,38,"0:21, 1:3, 2:1, 3:7, 4:5, 5:322, 6:3, 7:10, 8:9, 9:1, 10:38"
2012-11-25,1952,0,1952,182,8,30,29,21,1418,21,25,13,5,200,"0:182, 1:8, 2:30, 3:29, 4:21, 5:1418, 6:21, 7:25, 8:13, 9:5, 10:200"
2012-11-26,4449,752,3697,310,13,32,34,28,3626,19,25,22,2,338,"0:310, 1:13, 2:32, 3:34, 4:28, 5:3626, 6:19, 7:25, 8:22, 9:2, 10:338"
2012-11-27,5080,793,4287,347,9,51,36,29,4156,33,20,21,1,377,"0:347, 1:9, 2:51, 3:36, 4:29, 5:4156, 6:33, 7:20, 8:21, 9:1, 10:377"
2012-11-28,5176,948,4228,368,12,34,32,31,4129,28,42,18,8,474,"0:368, 1:12, 2:34, 3:32, 4:31, 5:4129, 6:28, 7:42, 8:18, 9:8, 10:474"
2012-11-29,4899,1035,3864,319,12,32,39,22,4008,17,18,9,1,422,"0:319, 1:12, 2:32, 3:39, 4:22, 5:4008, 6:17, 7:18, 8:9, 9:1, 10:422"
2012-11-30,2348,710,1638,129,1,3,3,0,2052,3,2,2,0,153,"0:129, 1:1, 2:3, 3:3, 5:2052, 6:3, 7:2, 8:2, 10:153"
2012-12-01,486,0,486,18,2,2,4,6,405,9,11,7,1,21,"0:18, 1:2, 2:2, 3:4, 4:6, 5:405, 6:9, 7:11, 8:7, 9:1, 10:21"
2012-12-02,2090,0,2090,235,10,35,19,27,1404,26,24,11,3,296,"0:235, 1:10, 2:35, 3:19, 4:27, 5:1404, 6:26, 7:24, 8:11, 9:3, 10:296"
2012-12-03,5127,852,4275,426,14,36,31,28,4102,16,22,19,5,428,"0:426, 1:14, 2:36, 3:31, 4:28, 5:4102, 6:16, 7:22, 8:19, 9:5, 10:428"
2012-12-04,5259,859,4400,337,14,26,24,36,4305,27,24,12,5,449,"0:337, 1:14, 2:26, 3:24, 4:36, 5:4305, 6:27, 7:24, 8:12, 9:5, 10:449"
2012-12-05,5112,884,4228,323,17,40,31,46,4132,24,37,20,6,436,"0:323, 1:17, 2:40, 3:31, 4:46, 5:4132, 6:24, 7:37, 8:20, 9:6, 10:436"
2012-12-06,4712,957,3755,270,15,25,33,31,3861,15,18,21,5,418,"0:270, 1:15, 2:25, 3:33, 4:31, 5:3861, 6:15, 7:18, 8:21, 9:5, 10:418"
2012-12-07,2247,596,1651,120,1,5,5,2,1980,3,2,2,0,127,"0:120, 1:1, 2:5, 3:5, 4:2, 5:1980, 6:3, 7:2, 8:2, 10:127"
2012-12-08,498,0,498,27,1,9,10,6,389,4,9,7,2,34,"0:27, 1:1, 2:9, 3:10, 4:6, 5:389, 6:4, 7:9, 8:7, 9:2, 10:34"
2012-12-09,2152,0,2152,166,7,33,31,23,1542,14,25,21,3,287,"0:166, 1:7, 2:33, 3:31, 4:23, 5:1542, 6:14, 7:25, 8:21, 9:3, 10:287"
2012-12-10,4525,760,3765,312,7,40,37,33,3668,28,22,18,4,356,"0:312, 1:7, 2:40, 3:37, 4:33, 5:3668, 6:28, 7:22, 8:18, 9:4, 10:356"
2012-12-11,5161,846,4315,338,18,31,38,27,4141,20,37,28,9,474,"0:338, 1:18, 2:31, 3:38, 4:27, 5:4141, 6:20, 7:37, 8:28, 9:9, 10:474"
2012-12-12,4915,811,4104,326,15,30,48,43,3974,25,20,16,6,412,"0:326, 1:15, 2:30, 3:48, 4:43, 5:3974, 6:25, 7:20, 8:16, 9:6, 10:412"
2012-12-13,4734,857,3877,347,9,28,38,31,3798,21,27,9,3,423,"0:347, 1:9, 2:28, 3:38, 4:31, 5:3798, 6:21, 7:27, 8:9, 9:3, 10:423"
2012-12-14,2210,550,1660,179,0,3,7,3,1877,2,2,0,0,137,"0:179, 2:3, 3:7, 4:3, 5:1877, 6:2, 7:2, 10:137"
2012-12-15,463,0,463,11,1,8,12,7,361,5,7,8,1,42,"0:11, 1:1, 2:8, 3:12, 4:7, 5:361, 6:5, 7:7, 8:8, 9:1, 10:42"
2012-12-16,2179,0,2179,259,19,39,30,35,1468,23,21,24,5,256,"0:259, 1:19, 2:39, 3:30, 4:35, 5:1468, 6:23, 7:21, 8:24, 9:5, 10:256"
2012-12-17,5160,1246,3914,342,10,42,45,24,4188,29,32,22,8,418,"0:342, 1:10, 2:42, 3:45, 4:24, 5:4188, 6:29, 7:32, 8:22, 9:8, 10:418"
2012-12-18,7614,1344,6270,386,17,41,40,46,6477,18,32,22,4,531,"0:386, 1:17, 2:41, 3:40, 4:46, 5:6477, 6:18, 7:32, 8:22, 9:4, 10:531"
2012-12-19,5628,888,4740,391,10,44,42,32,4511,24,34,32,13,495,"0:391, 1:10, 2:44, 3:42, 4:32, 5:4511, 6:24, 7:34, 8:32, 9:13, 10:495"
2012-12-20,5391,998,4393,386,23,42,38,26,4365,23,14,17,2,455,"0:386, 1:23, 2:42, 3:38, 4:26, 5:4365, 6:23, 7:14, 8:17, 9:2, 10:455"
2012-12-21,2878,711,2167,130,0,5,2,2,2596,1,2,1,0,139,"0:130, 2:5, 3:2, 4:2, 5:2596, 6:1, 7:2, 8:1, 10:139"
2012-12-22,329,0,329,14,2,3,4,4,256,5,3,7,1,30,"0:14, 1:2, 2:3, 3:4, 4:4, 5:256, 6:5, 7:3, 8:7, 9:1, 10:30"
2012-12-23,1292,0,1292,98,9,26,18,15,969,6,11,8,0,132,"0:98, 1:9, 2:26, 3:18, 4:15, 5:969, 6:6, 7:11, 8:8, 10:132"
2012-12-24,1057,96,961,41,4,5,4,9,903,6,8,5,2,70,"0:41, 1:4, 2:5, 3:4, 4:9, 5:903, 6:6, 7:8, 8:5, 9:2, 10:70"
2012-12-25,1126,55,1071,104,9,13,11,14,826,18,11,15,1,104,"0:104, 1:9, 2:13, 3:11, 4:14, 5:826, 6:18, 7:11, 8:15, 9:1, 10:104"
2012-12-26,1980,272,1708,170,12,30,20,8,1513,12,19,9,5,182,"0:170, 1:12, 2:30, 3:20, 4:8, 5:1513, 6:12, 7:19, 8:9, 9:5, 10:182"
2012-12-27,2810,415,2395,167,4,29,23,21,2306,19,20,10,4,207,"0:167, 1:4, 2:29, 3:23, 4:21, 5:2306, 6:19, 7:20, 8:10, 9:4, 10:207"
2012-12-28,1565,421,1144,79,0,3,3,1,1370,4,4,1,0,100,"0:79, 2:3, 3:3, 4:1, 5:1370, 6:4, 7:4, 8:1, 10:100"
2012-12-29,338,0,338,16,3,4,7,5,265,3,8,4,0,23,"0:16, 1:3, 2:4, 3:7, 4:5, 5:265, 6:3, 7:8, 8:4, 10:23"
2012-12-30,1180,0,1180,79,3,25,18,18,885,9,9,11,4,119,"0:79, 1:3, 2:25, 3:18, 4:18, 5:885, 6:9, 7:9, 8:11, 9:4, 10:119"
2012-12-31,1154,264,890,45,3,11,4,7,990,7,3,5,1,78,"0:45, 1:3, 2:11, 3:4, 4:7, 5:990, 6:7, 7:3, 8:5, 9:1, 10:78"
2013-01-01,1634,107,1527,150,9,29,23,26,1049,14,28,16,9,281,"0:150, 1:9, 2:29, 3:23, 4:26, 5:1049, 6:14, 7:28, 8:16, 9:9, 10:281"
2013-01-02,4185,634,3551,248,13,39,30,32,3356,21,23,23,5,395,"0:248, 1:13, 2:39, 3:30, 4:32, 5:3356, 6:21, 7:23, 8:23, 9:5, 10:395"
2013-01-03,4214,625,3589,275,15,22,29,30,3338,25,28,17,2,433,"0:275, 1:15, 2:22, 3:29, 4:30, 5:3338, 6:25, 7:28, 8:17, 9:2, 10:433"
2013-01-04,2006,485,1521,76,1,2,8,3,1796,1,0,2,1,116,"0:76, 1:1, 2:2, 3:8, 4:3, 5:1796, 6:1, 8:2, 9:1, 10:116"
2013-01-05,365,0,365,15,2,3,3,8,279,5,3,6,1,40,"0:15, 1:2, 2:3, 3:3, 4:8, 5:279, 6:5, 7:3, 8:6, 9:1, 10:40"
2013-01-06,2173,0,2173,233,13,39,35,31,1387,26,19,21,7,362,"0:233, 1:13, 2:39, 3:35, 4:31, 5:1387, 6:26, 7:19, 8:21, 9:7, 10:362"
2013-01-07,5624,873,4751,310,8,45,51,29,4663,15,35,14,3,451,"0:310, 1:8, 2:45, 3:51, 4:29, 5:4663, 6:15, 7:35, 8:14, 9:3, 10:451"
2013-01-08,5945,868,5077,338,12,40,45,30,4796,29,24,21,6,604,"0:338, 1:12, 2:40, 3:45, 4:30, 5:4796, 6:29, 7:24, 8:21, 9:6, 10:604"
2013-01-09,5226,784,4442,327,11,40,43,36,4138,31,27,37,9,527,"0:327, 1:11, 2:40, 3:43, 4:36, 5:4138, 6:31, 7:27, 8:37, 9:9, 10:527"
2013-01-10,4966,836,4130,309,11,32,45,39,3992,22,23,20,4,469,"0:309, 1:11, 2:32, 3:45, 4:39, 5:3992, 6:22, 7:23, 8:20, 9:4, 10:469"
2013-01-11,2418,577,1841,101,0,5,3,4,2162,2,4,2,0,135,"0:101, 2:5, 3:3, 4:4, 5:2162, 6:2, 7:4, 8:2, 10:135"
2013-01-12,411,0,411,24,1,3,4,1,315,8,5,7,4,39,"0:24, 1:1, 2:3, 3:4, 4:1, 5:315, 6:8, 7:5, 8:7, 9:4, 10:39"
2013-01-13,2358,0,2358,223,23,42,43,28,1541,23,32,33,12,358,"0:223, 1:23, 2:42, 3:43, 4:28, 5:1541, 6:23, 7:32, 8:33, 9:12, 10:358"
2013-01-14,5296,841,4455,312,19,37,40,27,4292,26,32,34,7,470,"0:312, 1:19, 2:37, 3:40, 4:27, 5:4292, 6:26, 7:32, 8:34, 9:7, 10:470"
2013-01-15,5754,800,4954,296,16,36,54,35,4717,30,34,28,9,499,"0:296, 1:16, 2:36, 3:54, 4:35, 5:4717, 6:30, 7:34, 8:28, 9:9, 10:499"
2013-01-16,5455,865,4590,335,20,48,55,40,4334,32,40,33,5,513,"0:335, 1:20, 2:48, 3:55, 4:40, 5:4334, 6:32, 7:40, 8:33, 9:5, 10:513"
2013-01-17,5165,906,4259,249,10,29,43,35,4200,32,29,27,8,503,"0:249, 1:10, 2:29, 3:43, 4:35, 5:4200, 6:32, 7:29, 8:27, 9:8, 10:503"
2013-01-18,2701,610,2091,105,1,5,2,5,2401,1,3,3,1,174,"0:105, 1:1, 2:5, 3:2, 4:5, 5:2401, 6:1, 7:3, 8:3, 9:1, 10:174"
2013-01-19,430,0,430,39,3,4,5,4,317,6,6,15,0,31,"0:39, 1:3, 2:4, 3:5, 4:4, 5:317, 6:6, 7:6, 8:15, 10:31"
2013-01-20,1547,0,1547,111,12,21,30,22,1146,22,26,16,5,136,"0:111, 1:12, 2:21, 3:30, 4:22, 5:1146, 6:22, 7:26, 8:16, 9:5, 10:136"
2013-01-21,4033,357,3676,277,14,35,28,44,3192,20,40,21,7,355,"0:277, 1:14, 2:35, 3:28, 4:44, 5:3192, 6:20, 7:40, 8:21, 9:7, 10:355"
2013-01-22,5938,821,5117,307,12,35,40,51,4781,36,28,30,6,612,"0:307, 1:12, 2:35, 3:40, 4:51, 5:4781, 6:36, 7:28, 8:30, 9:6, 10:612"
2013-01-23,5656,901,4755,378,18,46,46,46,4401,34,34,26,6,621,"0:378, 1:18, 2:46, 3:46, 4:46, 5:4401, 6:34, 7:34, 8:26, 9:6, 10:621"
2013-01-24,5539,956,4583,350,13,36,45,25,4370,28,21,24,5,622,"0:350, 1:13, 2:36, 3:45, 4:25, 5:4370, 6:28, 7:21, 8:24, 9:5, 10:622"
2013-01-25,2407,517,1890,88,1,1,8,2,2143,2,7,4,2,149,"0:88, 1:1, 2:1, 3:8, 4:2, 5:2143, 6:2, 7:7, 8:4, 9:2, 10:149"
2013-01-26,444,0,444,23,2,5,9,9,333,7,7,7,4,38,"0:23, 1:2, 2:5, 3:9, 4:9, 5:333, 6:7, 7:7, 8:7, 9:4, 10:38"
2013-01-27,2347,0,2347,204,17,40,31,35,1609,20,28,21,7,335,"0:204, 1:17, 2:40, 3:31, 4:35, 5:1609, 6:20, 7:28, 8:21, 9:7, 10:335"
2013-01-28,5460,845,4615,332,12,35,44,41,4359,23,44,31,6,533,"0:332, 1:12, 2:35, 3:44, 4:41, 5:4359, 6:23, 7:44, 8:31, 9:6, 10:533"
2013-01-29,6055,904,5151,371,18,32,44,37,4687,29,27,41,9,760,"0:371, 1:18, 2:32, 3:44, 4:37, 5:4687, 6:29, 7:27, 8:41, 9:9, 10:760"
2013-01-30,6091,985,5106,394,16,48,73,45,4768,52,43,21,12,619,"0:394, 1:16, 2:48, 3:73, 4:45, 5:4768, 6:52, 7:43, 8:21, 9:12, 10:619"
2013-01-31,5748,1035,4713,323,9,26,37,40,4512,28,38,26,10,699,"0:323, 1:9, 2:26, 3:37, 4:40, 5:4512, 6:28, 7:38, 8:26, 9:10, 10:699"
2013-02-01,2838,647,2191,112,3,3,4,1,2470,3,6,4,0,232,"0:112, 1:3, 2:3, 3:4, 4:1, 5:2470, 6:3, 7:6, 8:4, 10:232"
2013-02-02,453,0,453,25,1,13,8,9,330,5,6,10,0,46,"0:25, 1:1, 2:13, 3:8, 4:9, 5:330, 6:5, 7:6, 8:10, 10:46"
2013-02-03,2349,0,2349,219,17,31,43,24,1559,30,32,36,6,352,"0:219, 1:17, 2:31, 3:43, 4:24, 5:1559, 6:30, 7:32, 8:36, 9:6, 10:352"
2013-02-04,5359,851,4508,371,25,60,31,32,4234,33,36,19,10,508,"0:371, 1:25, 2:60, 3:31, 4:32, 5:4234, 6:33, 7:36, 8:19, 9:10, 10:508"
2013-02-05,6165,904,5261,337,10,40,60,45,4950,34,27,31,6,625,"0:337, 1:10, 2:40, 3:60, 4:45, 5:4950, 6:34, 7:27, 8:31, 9:6, 10:625"
2013-02-06,5764,1025,4739,369,25,35,56,53,4538,27,40,24,12,585,"0:369, 1:25, 2:35, 3:56, 4:53, 5:4538, 6:27, 7:40, 8:24, 9:12, 10:585"
2013-02-07,5481,937,4544,383,12,38,41,31,4278,31,33,15,4,615,"0:383, 1:12, 2:38, 3:41, 4:31, 5:4278, 6:31, 7:33, 8:15, 9:4, 10:615"
2013-02-08,2486,533,1953,126,2,3,1,1,2199,1,6,0,1,146,"0:126, 1:2, 2:3, 3:1, 4:1, 5:2199, 6:1, 7:6, 9:1, 10:146"
2013-02-09,395,0,395,28,0,6,6,5,300,5,4,8,2,31,"0:28, 2:6, 3:6, 4:5, 5:300, 6:5, 7:4, 8:8, 9:2, 10:31"
2013-02-10,2173,0,2173,204,14,31,40,23,1482,20,24,17,7,311,"0:204, 1:14, 2:31, 3:40, 4:23, 5:1482, 6:20, 7:24, 8:17, 9:7, 10:311"
2013-02-11,5142,796,4346,340,20,35,38,28,4163,24,26,19,8,441,"0:340, 1:20, 2:35, 3:38, 4:28, 5:4163, 6:24, 7:26, 8:19, 9:8, 10:441"
2013-02-12,5785,868,4917,341,11,39,42,36,4612,26,45,37,12,584,"0:341, 1:11, 2:39, 3:42, 4:36, 5:4612, 6:26, 7:45, 8:37, 9:12, 10:584"
2013-02-13,5789,1030,4759,387,18,44,57,41,4480,32,28,36,13,653,"0:387, 1:18, 2:44, 3:57, 4:41, 5:4480, 6:32, 7:28, 8:36, 9:13, 10:653"
2013-02-14,5469,1023,4446,411,19,40,47,29,4299,20,25,22,3,554,"0:411, 1:19, 2:40, 3:47, 4:29, 5:4299, 6:20, 7:25, 8:22, 9:3, 10:554"
2013-02-15,2506,552,1954,107,1,4,5,6,2214,2,3,4,0,160,"0:107, 1:1, 2:4, 3:5, 4:6, 5:2214, 6:2, 7:3, 8:4, 10:160"
2013-02-16,357,0,357,19,3,5,1,8,282,9,3,4,1,22,"0:19, 1:3, 2:5, 3:1, 4:8, 5:282, 6:9, 7:3, 8:4, 9:1, 10:22"
2013-02-17,1306,0,1306,93,14,26,21,19,968,18,14,13,2,118,"0:93, 1:14, 2:26, 3:21, 4:19, 5:968, 6:18, 7:14, 8:13, 9:2, 10:118"
2013-02-18,3732,307,3425,262,19,36,42,30,2883,34,34,23,6,363,"0:262, 1:19, 2:36, 3:42, 4:30, 5:2883, 6:34, 7:34, 8:23, 9:6, 10:363"
2013-02-19,6321,934,5387,396,20,49,44,33,5067,30,36,29,13,604,"0:396, 1:20, 2:49, 3:44, 4:33, 5:5067, 6:30, 7:36, 8:29, 9:13, 10:604"
2013-02-20,5813,947,4866,434,22,43,51,32,4616,28,44,23,9,511,"0:434, 1:22, 2:43, 3:51, 4:32, 5:4616, 6:28, 7:44, 8:23, 9:9, 10:511"
2013-02-21,5497,981,4516,345,14,41,48,31,4352,30,34,20,4,578,"0:345, 1:14, 2:41, 3:48, 4:31, 5:4352, 6:30, 7:34, 8:20, 9:4, 10:578"
2013-02-22,2398,605,1793,116,1,5,10,2,2116,5,0,2,0,141,"0:116, 1:1, 2:5, 3:10, 4:2, 5:2116, 6:5, 8:2, 10:141"
2013-02-23,420,0,420,27,0,10,8,6,321,2,9,6,1,30,"0:27, 2:10, 3:8, 4:6, 5:321, 6:2, 7:9, 8:6, 9:1, 10:30"
2013-02-24,2873,0,2873,267,22,42,31,26,2033,23,32,20,9,368,"0:267, 1:22, 2:42, 3:31, 4:26, 5:2033, 6:23, 7:32, 8:20, 9:9, 10:368"
2013-02-25,5770,823,4947,434,24,56,48,37,4574,32,40,32,10,483,"0:434, 1:24, 2:56, 3:48, 4:37, 5:4574, 6:32, 7:40, 8:32, 9:10, 10:483"
2013-02-26,6178,915,5263,361,16,49,55,39,4904,40,42,30,9,633,"0:361, 1:16, 2:49, 3:55, 4:39, 5:4904, 6:40, 7:42, 8:30, 9:9, 10:633"
2013-02-27,6069,1036,5033,424,25,35,68,54,4784,34,33,28,7,577,"0:424, 1:25, 2:35, 3:68, 4:54, 5:4784, 6:34, 7:33, 8:28, 9:7, 10:577"
2013-02-28,5678,1140,4538,422,28,54,41,41,4412,22,25,25,5,603,"0:422, 1:28, 2:54, 3:41, 4:41, 5:4412, 6:22, 7:25, 8:25, 9:5, 10:603"
2013-03-01,3049,760,2289,171,0,3,2,1,2690,1,5,2,1,173,"0:171, 2:3, 3:2, 4:1, 5:2690, 6:1, 7:5, 8:2, 9:1, 10:173"
2013-03-02,454,0,454,29,2,4,10,10,350,10,2,3,0,34,"0:29, 1:2, 2:4, 3:10, 4:10, 5:350, 6:10, 7:2, 8:3, 10:34"
2013-03-03,2317,0,2317,250,8,48,50,51,1489,19,23,12,4,363,"0:250, 1:8, 2:48, 3:50, 4:51, 5:1489, 6:19, 7:23, 8:12, 9:4, 10:363"
2013-03-04,5754,855,4899,366,11,42,48,30,4578,39,35,26,8,571,"0:366, 1:11, 2:42, 3:48, 4:30, 5:4578, 6:39, 7:35, 8:26, 9:8, 10:571"
2013-03-05,5660,872,4788,287,13,46,45,35,4588,25,36,32,9,544,"0:287, 1:13, 2:46, 3:45, 4:35, 5:4588, 6:25, 7:36, 8:32, 9:9, 10:544"
2013-03-06,5181,832,4349,318,16,45,57,41,4130,30,37,43,4,460,"0:318, 1:16, 2:45, 3:57, 4:41, 5:4130, 6:30, 7:37, 8:43, 9:4, 10:460"
2013-03-07,5258,928,4330,316,9,26,35,44,4154,22,30,20,9,593,"0:316, 1:9, 2:26, 3:35, 4:44, 5:4154, 6:22, 7:30, 8:20, 9:9, 10:593"
2013-03-08,2576,627,1949,115,0,3,2,4,2249,4,3,3,0,193,"0:115, 2:3, 3:2, 4:4, 5:2249, 6:4, 7:3, 8:3, 10:193"
2013-03-09,434,0,434,33,3,2,10,8,313,11,3,7,2,42,"0:33, 1:3, 2:2, 3:10, 4:8, 5:313, 6:11, 7:3, 8:7, 9:2, 10:42"
2013-03-10,2112,0,2112,241,11,40,41,24,1348,21,34,22,3,327,"0:241, 1:11, 2:40, 3:41, 4:24, 5:1348, 6:21, 7:34, 8:22, 9:3, 10:327"
2013-03-11,5239,989,4250,344,12,49,45,33,4240,34,22,25,5,430,"0:344, 1:12, 2:49, 3:45, 4:33, 5:4240, 6:34, 7:22, 8:25, 9:5, 10:430"
2013-03-12,5381,920,4461,340,22,41,59,26,4324,34,28,25,6,476,"0:340, 1:22, 2:41, 3:59, 4:26, 5:4324, 6:34, 7:28, 8:25, 9:6, 10:476"
2013-03-13,5266,1086,4180,304,25,53,40,33,4246,34,28,29,5,469,"0:304, 1:25, 2:53, 3:40, 4:33, 5:4246, 6:34, 7:28, 8:29, 9:5, 10:469"
2013-03-14,5088,1124,3964,344,9,41,35,21,4121,34,31,17,7,428,"0:344, 1:9, 2:41, 3:35, 4:21, 5:4121, 6:34, 7:31, 8:17, 9:7, 10:428"
