variant,date,strategy,account_value,account_value_std,seed_count
gating,2013-07-15,transformer_tdqn_stitched,9177.845059914433,425.4408196545316,5
gating,2013-07-16,buy_hold,11162.790437568405,0.0,5
gating,2013-07-16,momentum_126,11162.790437568405,0.0,5
gating,2013-07-16,transformer_tdqn_stitched,9197.549960075796,400.82588474327264,5
gating,2013-07-17,buy_hold,11191.44324324544,0.0,5
gating,2013-07-17,momentum_126,11191.44324324544,0.0,5
gating,2013-07-17,transformer_tdqn_stitched,9183.961750969836,417.5850986040495,5
gating,2013-07-18,buy_hold,11252.747842701994,0.0,5
gating,2013-07-18,momentum_126,11252.747842701994,0.0,5
gating,2013-07-18,transformer_tdqn_stitched,9155.09262219371,454.7269699631374,5
gating,2013-07-19,buy_hold,11272.738716102143,0.0,5
gating,2013-07-19,momentum_126,11272.738716102143,0.0,5
gating,2013-07-19,transformer_tdqn_stitched,9140.35620926505,456.791216858365,5
gating,2013-07-22,buy_hold,11294.728575164503,0.0,5
gating,2013-07-22,momentum_126,11294.728575164503,0.0,5
gating,2013-07-22,transformer_tdqn_stitched,9128.22531648917,466.67811247157584,5
gating,2013-07-23,buy_hold,11270.739730439936,0.0,5
gating,2013-07-23,momentum_126,11270.739730439936,0.0,5
gating,2013-07-23,transformer_tdqn_stitched,9133.714126114906,455.9072691363871,5
gating,2013-07-24,buy_hold,11229.426004383531,0.0,5
gating,2013-07-24,momentum_126,11229.426004383531,0.0,5
gating,2013-07-24,transformer_tdqn_stitched,9138.044783821224,443.2204128867003,5
gating,2013-07-25,buy_hold,11256.745814026412,0.0,5
gating,2013-07-25,momentum_126,11256.745814026412,0.0,5
gating,2013-07-25,transformer_tdqn_stitched,9133.91295705028,452.2433955640548,5
gating,2013-07-26,buy_hold,11268.740744777726,0.0,5
gating,2013-07-26,momentum_126,11268.740744777726,0.0,5
gating,2013-07-26,transformer_tdqn_stitched,9132.126945458886,456.5527331348806,5
gating,2013-07-29,buy_hold,11234.089965336005,0.0,5
gating,2013-07-29,momentum_126,11234.089965336005,0.0,5
gating,2013-07-29,transformer_tdqn_stitched,9137.250929455293,444.7040168321216,5
gating,2013-07-30,buy_hold,11234.089965336005,0.0,5
gating,2013-07-30,momentum_126,11234.089965336005,0.0,5
gating,2013-07-30,transformer_tdqn_stitched,9137.250929455293,444.7040168321216,5
gating,2013-07-31,buy_hold,11242.086924762898,0.0,5
gating,2013-07-31,momentum_126,11242.086924762898,0.0,5
gating,2013-07-31,transformer_tdqn_stitched,9136.04474233512,447.2840472313561,5
gating,2013-08-01,buy_hold,11372.02607669679,0.0,5
gating,2013-08-01,momentum_126,11372.02607669679,0.0,5
gating,2013-08-01,transformer_tdqn_stitched,9116.535047234844,501.7504668916426,5
gating,2013-08-02,buy_hold,11391.349943690831,0.0,5
gating,2013-08-02,momentum_126,11391.349943690831,0.0,5
gating,2013-08-02,transformer_tdqn_stitched,9113.846254937973,511.5039097502844,5
gating,2013-08-05,buy_hold,11374.691051987047,0.0,5
gating,2013-08-05,momentum_126,11374.691051987047,0.0,5
gating,2013-08-05,transformer_tdqn_stitched,9116.13764623657,503.0851627469865,5
gating,2013-08-06,buy_hold,11310.054470834128,0.0,5
gating,2013-08-06,momentum_126,11310.054470834128,0.0,5
gating,2013-08-06,transformer_tdqn_stitched,9125.117014046044,473.2972979277844,5
gating,2013-08-07,buy_hold,11273.404705730196,0.0,5
gating,2013-08-07,momentum_126,11273.404705730196,0.0,5
gating,2013-08-07,transformer_tdqn_stitched,9130.40539072732,458.64362717069474,5
gating,2013-08-08,buy_hold,11314.719448564656,0.0,5
gating,2013-08-08,momentum_126,11314.719448564656,0.0,5
gating,2013-08-08,transformer_tdqn_stitched,9124.316133942864,475.3423241541042,5
gating,2013-08-09,buy_hold,11282.06765478514,0.0,5
