date,account_value,fold,split,seed,variant
2015-07-30,10559.498146873795,fold3,test,5629345,no_gating
2015-07-31,10543.469702562636,fold3,test,5629345,no_gating
2015-08-03,10507.90706942119,fold3,test,5629345,no_gating
2015-08-04,10487.371676030169,fold3,test,5629345,no_gating
2015-08-05,10521.932340332596,fold3,test,5629345,no_gating
2015-08-06,10435.781362855852,fold3,test,5629345,no_gating
2015-08-07,10415.745807466908,fold3,test,5629345,no_gating
2015-08-10,10546.97621136006,fold3,test,5629345,no_gating
2015-08-11,10451.80904288872,fold3,test,5629345,no_gating
2015-08-12,10464.330978402451,fold3,test,5629345,no_gating
2015-08-13,10451.308440608353,fold3,test,5629345,no_gating
2015-08-14,10489.374849429916,fold3,test,5629345,no_gating
2015-08-17,10547.977415920788,fold3,test,5629345,no_gating
2015-08-18,10517.423862696149,fold3,test,5629345,no_gating
2015-08-19,10434.278791736468,fold3,test,5629345,no_gating
2015-08-20,10216.396808086209,fold3,test,5629345,no_gating
2015-08-21,9908.858102440074,fold3,test,5629345,no_gating
2015-08-24,9898.949244337631,fold3,test,5629345,no_gating
2015-08-25,9772.678052837478,fold3,test,5629345,no_gating
2015-08-26,9762.90537478464,fold3,test,5629345,no_gating
2015-08-27,9994.387917557488,fold3,test,5629345,no_gating
2015-08-28,9984.39352963993,fold3,test,5629345,no_gating
2015-08-31,9984.39352963993,fold3,test,5629345,no_gating
2015-09-01,9984.39352963993,fold3,test,5629345,no_gating
2015-09-02,10163.73406888738,fold3,test,5629345,no_gating
2015-09-03,10171.015766546288,fold3,test,5629345,no_gating
2015-09-04,10017.058852785169,fold3,test,5629345,no_gating
2015-09-08,10268.79845030224,fold3,test,5629345,no_gating
2015-09-09,10131.485870416062,fold3,test,5629345,no_gating
2015-09-10,10186.61963114266,fold3,test,5629345,no_gating
2015-09-11,10232.91059346975,fold3,test,5629345,no_gating
2015-09-14,10222.67768287628,fold3,test,5629345,no_gating
2015-09-15,10084.805190756988,fold3,test,5629345,no_gating
2015-09-16,9997.403584539426,fold3,test,5629345,no_gating
2015-09-17,10019.87736447744,fold3,test,5629345,no_gating
2015-09-18,10234.592549006706,fold3,test,5629345,no_gating
2015-09-21,10181.704144897763,fold3,test,5629345,no_gating
2015-09-22,10313.860185589543,fold3,test,5629345,no_gating
2015-09-23,10330.3486153602,fold3,test,5629345,no_gating
2015-09-24,10367.700732641506,fold3,test,5629345,no_gating
2015-09-25,10370.38740187004,fold3,test,5629345,no_gating
2015-09-28,10630.65597173552,fold3,test,5629345,no_gating
2015-09-29,10624.43620321526,fold3,test,5629345,no_gating
2015-09-30,10613.811767012045,fold3,test,5629345,no_gating
2015-10-01,10630.863763534628,fold3,test,5629345,no_gating
2015-10-02,10789.665232943007,fold3,test,5629345,no_gating
2015-10-05,10981.666010016292,fold3,test,5629345,no_gating
2015-10-06,10944.040071709838,fold3,test,5629345,no_gating
2015-10-07,11033.677864687688,fold3,test,5629345,no_gating
2015-10-08,11133.274943388931,fold3,test,5629345,no_gating
2015-10-09,11139.914467204528,fold3,test,5629345,no_gating
2015-10-12,11150.427609441527,fold3,test,5629345,no_gating
2015-10-13,11080.15621998378,fold3,test,5629345,no_gating
2015-10-14,11027.037496578629,fold3,test,5629345,no_gating
2015-10-15,11196.352952517474,fold3,test,5629345,no_gating
2015-10-16,11247.257938455115,fold3,test,5629345,no_gating
2015-10-19,11252.79059353696,fold3,test,5629345,no_gating
2015-10-20,11238.40467717202,fold3,test,5629345,no_gating
2015-10-21,11168.68714422788,fold3,test,5629345,no_gating
2015-10-22,11357.367315099902,fold3,test,5629345,no_gating
2015-10-23,11481.86345240309,fold3,test,5629345,no_gating
2015-10-26,11453.644631893349,fold3,test,5629345,no_gating
2015-10-27,11431.512322979052,fold3,test,5629345,no_gating
2015-10-28,11561.541115364083,fold3,test,5629345,no_gating
2015-10-29,11554.901591548489,fold3,test,5629345,no_gating
2015-10-30,11505.102630051131,fold3,test,5629345,no_gating
2015-11-02,11641.21877832508,fold3,test,5629345,no_gating
2015-11-03,11674.971098210128,fold3,test,5629345,no_gating
2015-11-04,11639.558897371184,fold3,test,5629345,no_gating
2015-11-05,11627.938886400429,fold3,test,5629345,no_gating
2015-11-06,11621.852374804976,fold3,test,5629345,no_gating
2015-11-09,11513.402879114095,fold3,test,5629345,no_gating
2015-11-10,11539.961818669935,fold3,test,5629345,no_gating
2015-11-11,11494.590332107604,fold3,test,5629345,no_gating
2015-11-12,11334.128137451858,fold3,test,5629345,no_gating
2015-11-13,11206.865250461016,fold3,test,5629345,no_gating
2015-11-16,11377.286730840153,fold3,test,5629345,no_gating
2015-11-17,11368.98732607066,fold3,test,5629345,no_gating
2015-11-18,11549.368092173188,fold3,test,5629345,no_gating
2015-11-19,11539.408806449796,fold3,test,5629345,no_gating
2015-11-20,11581.460531104336,fold3,test,5629345,no_gating
2015-11-23,11568.181483473149,fold3,test,5629345,no_gating
2015-11-24,11583.674268571844,fold3,test,5629345,no_gating
2015-11-25,11582.014387617948,fold3,test,5629345,no_gating
2015-11-27,11595.293435249136,fold3,test,5629345,no_gating
2015-11-30,11547.155198999148,fold3,test,5629345,no_gating
2015-12-01,11657.264575643929,fold3,test,5629345,no_gating
2015-12-02,11538.301937716044,fold3,test,5629345,no_gating
2015-12-03,11376.733718620011,fold3,test,5629345,no_gating
2015-12-04,11598.613197156934,fold3,test,5629345,no_gating
2015-12-07,11528.34265199265,fold3,test,5629345,no_gating
2015-12-08,11450.8778822057,fold3,test,5629345,no_gating
2015-12-09,11361.793945741458,fold3,test,5629345,no_gating
2015-12-10,11391.119634984952,fold3,test,5629345,no_gating
2015-12-11,11170.347025181783,fold3,test,5629345,no_gating
2015-12-14,11226.784666201267,fold3,test,5629345,no_gating
2015-12-15,11344.641279688862,fold3,test,5629345,no_gating
2015-12-16,11510.636129426446,fold3,test,5629345,no_gating
2015-12-17,11335.235006185616,fold3,test,5629345,no_gating
2015-12-18,11323.89977117943,fold3,test,5629345,no_gating
2015-12-21,11219.25679960224,fold3,test,5629345,no_gating
2015-12-22,11208.037542802638,fold3,test,5629345,no_gating
2015-12-23,11335.483353865591,fold3,test,5629345,no_gating
2015-12-24,11316.775482230049,fold3,test,5629345,no_gating
2015-12-28,11290.91625527468,fold3,test,5629345,no_gating
2015-12-29,11411.412142756102,fold3,test,5629345,no_gating
2015-12-30,11330.53080103258,fold3,test,5629345,no_gating
2015-12-31,11217.187108429012,fold3,test,5629345,no_gating
2015-01-30,10000.0,fold4,val,5629345,no_gating
2015-02-02,10113.71678401794,fold4,val,5629345,no_gating
2015-02-03,10259.972899104938,fold4,val,5629345,no_gating
2015-02-04,10220.904521444354,fold4,val,5629345,no_gating
2015-02-05,10324.085147792985,fold4,val,5629345,no_gating
2015-02-06,10295.535532246386,fold4,val,5629345,no_gating
2015-02-09,10249.454901269244,fold4,val,5629345,no_gating
2015-02-10,10358.645812095408,fold4,val,5629345,no_gating
2015-02-11,10364.65609657295,fold4,val,5629345,no_gating
2015-02-12,10464.330978402442,fold4,val,5629345,no_gating
2015-02-13,10507.406467140812,fold4,val,5629345,no_gating
2015-02-17,10523.935513732336,fold4,val,5629345,no_gating
2015-02-18,10524.937482571351,fold4,val,5629345,no_gating
2015-02-19,10517.423862696138,fold4,val,5629345,no_gating
2015-02-20,10580.53490682346,fold4,val,5629345,no_gating
2015-02-23,10579.032335704072,fold4,val,5629345,no_gating
2015-02-24,10609.084522370054,fold4,val,5629345,no_gating
2015-02-25,10600.069095653747,fold4,val,5629345,no_gating
2015-02-26,10587.547160140017,fold4,val,5629345,no_gating
2015-02-27,10551.483924718204,fold4,val,5629345,no_gating
2015-03-02,10618.100713364656,fold4,val,5629345,no_gating
2015-03-03,10574.523858067629,fold4,val,5629345,no_gating
2015-03-04,10529.945798209872,fold4,val,5629345,no_gating
2015-03-05,10541.466529162875,fold4,val,5629345,no_gating
2015-03-06,10393.20647639784,fold4,val,5629345,no_gating
2015-03-09,10436.281965136212,fold4,val,5629345,no_gating
2015-03-10,10266.985152421496,fold4,val,5629345,no_gating
2015-03-11,10242.943250233053,fold4,val,5629345,no_gating
2015-03-12,10373.171685287183,fold4,val,5629345,no_gating
2015-03-13,10309.560038879505,fold4,val,5629345,no_gating
2015-03-16,10447.30132953056,fold4,val,5629345,no_gating
2015-03-17,10416.247174025557,fold4,val,5629345,no_gating
2015-03-18,10541.46652916288,fold4,val,5629345,no_gating
2015-03-19,10493.3819605077,fold4,val,5629345,no_gating
2015-03-20,10538.961989204472,fold4,val,5629345,no_gating
2015-03-23,10518.425831535164,fold4,val,5629345,no_gating
2015-03-24,10459.322662763929,fold4,val,5629345,no_gating
2015-03-25,10306.05353008208,fold4,val,5629345,no_gating
2015-03-26,10295.747476551996,fold4,val,5629345,no_gating
2015-03-27,10261.901406244386,fold4,val,5629345,no_gating
2015-03-30,10136.707883003128,fold4,val,5629345,no_gating
2015-03-31,10225.297955466664,fold4,val,5629345,no_gating
2015-04-01,10261.457545086128,fold4,val,5629345,no_gating
2015-04-02,10224.541963832402,fold4,val,5629345,no_gating
2015-04-06,10155.69819847159,fold4,val,5629345,no_gating
2015-04-07,10182.574322961216,fold4,val,5629345,no_gating
2015-04-08,10148.187160700996,fold4,val,5629345,no_gating
2015-04-09,10138.038973540297,fold4,val,5629345,no_gating
2015-04-10,10183.170447353565,fold4,val,5629345,no_gating
2015-04-13,10137.112643327466,fold4,val,5629345,no_gating
2015-04-14,10156.505909080915,fold4,val,5629345,no_gating
2015-04-15,10202.078419102274,fold4,val,5629345,no_gating
2015-04-16,10199.169614183618,fold4,val,5629345,no_gating
2015-04-17,10081.843130540654,fold4,val,5629345,no_gating
2015-04-20,10071.761287410112,fold4,val,5629345,no_gating
2015-04-21,10073.676289565014,fold4,val,5629345,no_gating
2015-04-22,10024.17307401568,fold4,val,5629345,no_gating
2015-04-23,9998.949699522362,fold4,val,5629345,no_gating
2015-04-24,9975.747447098587,fold4,val,5629345,no_gating
2015-04-27,9965.771699651488,fold4,val,5629345,no_gating
2015-04-28,9987.453560949369,fold4,val,5629345,no_gating
2015-04-29,9946.358991658626,fold4,val,5629345,no_gating
2015-04-30,9846.692264141911,fold4,val,5629345,no_gating
2015-05-01,9953.444013689774,fold4,val,5629345,no_gating
2015-05-04,9981.785543324448,fold4,val,5629345,no_gating
2015-05-05,9867.475235684962,fold4,val,5629345,no_gating
2015-05-06,9826.852760944616,fold4,val,5629345,no_gating
2015-05-07,9866.05823127873,fold4,val,5629345,no_gating
2015-05-08,9995.955587386745,fold4,val,5629345,no_gating
2015-05-11,9948.248090615252,fold4,val,5629345,no_gating
2015-05-12,9918.489556574346,fold4,val,5629345,no_gating
2015-05-13,9920.379376286011,fold4,val,5629345,no_gating
2015-05-14,10023.82502247102,fold4,val,5629345,no_gating
2015-05-15,10034.68896317046,fold4,val,5629345,no_gating
2015-05-18,10065.86450161759,fold4,val,5629345,no_gating
2015-05-19,10062.557677499695,fold4,val,5629345,no_gating
2015-05-20,10055.472655468548,fold4,val,5629345,no_gating
2015-05-21,10084.758374204015,fold4,val,5629345,no_gating
2015-05-22,10060.66857854307,fold4,val,5629345,no_gating
2015-05-26,9952.499103833938,fold4,val,5629345,no_gating
2015-05-27,10046.96990827613,fold4,val,5629345,no_gating
2015-05-28,10035.633873026292,fold4,val,5629345,no_gating
2015-05-29,9973.282796132027,fold4,val,5629345,no_gating
2015-06-01,9963.309513335897,fold4,val,5629345,no_gating
2015-06-02,9963.226004625532,fold4,val,5629345,no_gating
2015-06-03,9936.828473294174,fold4,val,5629345,no_gating
2015-06-04,10020.760411791409,fold4,val,5629345,no_gating
2015-06-05,10037.92825922207,fold4,val,5629345,no_gating
2015-06-08,10099.657834299403,fold4,val,5629345,no_gating
2015-06-09,10101.111102778654,fold4,val,5629345,no_gating
2015-06-10,9979.965609247096,fold4,val,5629345,no_gating
2015-06-11,9947.794687705476,fold4,val,5629345,no_gating
2015-06-12,9937.846893017771,fold4,val,5629345,no_gating
2015-06-15,9885.36317792764,fold4,val,5629345,no_gating
2015-06-16,9939.254947601006,fold4,val,5629345,no_gating
2015-06-17,9955.32776702334,fold4,val,5629345,no_gating
2015-06-18,10058.856863817658,fold4,val,5629345,no_gating
2015-06-19,10048.79800695384,fold4,val,5629345,no_gating
2015-06-22,10090.178778951737,fold4,val,5629345,no_gating
2015-06-23,10097.321472026628,fold4,val,5629345,no_gating
2015-06-24,10023.987158844197,fold4,val,5629345,no_gating
2015-06-25,9993.510457354869,fold4,val,5629345,no_gating
2015-06-26,9991.605981408857,fold4,val,5629345,no_gating
2015-06-29,9782.078022875565,fold4,val,5629345,no_gating
2015-06-30,9802.554954060048,fold4,val,5629345,no_gating
2015-07-01,9881.127484371358,fold4,val,5629345,no_gating
2015-07-02,9872.079588728577,fold4,val,5629345,no_gating
2015-07-06,9843.98402713817,fold4,val,5629345,no_gating
2015-07-07,9905.890031400775,fold4,val,5629345,no_gating
2015-07-08,9739.696348513497,fold4,val,5629345,no_gating
2015-07-09,9757.315475846146,fold4,val,5629345,no_gating
2015-07-10,9747.5581603703,fold4,val,5629345,no_gating
2015-07-13,9630.331953920504,fold4,val,5629345,no_gating
2015-07-14,9588.555292721554,fold4,val,5629345,no_gating
2015-07-15,9591.740800661346,fold4,val,5629345,no_gating
2015-07-16,9514.773584843122,fold4,val,5629345,no_gating
2015-07-17,9506.706747667567,fold4,val,5629345,no_gating
2015-07-20,9501.78513826572,fold4,val,5629345,no_gating
2015-07-21,9539.329071927024,fold4,val,5629345,no_gating
2015-07-22,9529.789742855097,fold4,val,5629345,no_gating
2015-07-23,9466.661368408935,fold4,val,5629345,no_gating
2015-07-24,9368.47289583121,fold4,val,5629345,no_gating
2015-07-27,9313.9733039916,fold4,val,5629345,no_gating
2015-07-28,9428.377155954488,fold4,val,5629345,no_gating
2015-07-29,9493.23592442682,fold4,val,5629345,no_gating
2015-07-30,9495.48809863404,fold4,val,5629345,no_gating
2015-07-31,9481.07473352149,fold4,val,5629345,no_gating
2015-08-03,9449.095509219937,fold4,val,5629345,no_gating
2015-08-04,9430.629330161708,fold4,val,5629345,no_gating
2015-08-05,9461.707547326956,fold4,val,5629345,no_gating
2015-08-06,9452.245839779627,fold4,val,5629345,no_gating
2015-08-07,9460.922721745375,fold4,val,5629345,no_gating
2015-08-10,9341.722355979296,fold4,val,5629345,no_gating
2015-08-11,9426.01431297702,fold4,val,5629345,no_gating
2015-08-12,9414.72134513822,fold4,val,5629345,no_gating
2015-08-13,9426.437676052354,fold4,val,5629345,no_gating
2015-08-14,9392.104115585096,fold4,val,5629345,no_gating
2015-08-17,9339.631836366978,fold4,val,5629345,no_gating
2015-08-18,9366.685263498925,fold4,val,5629345,no_gating
2015-08-19,9440.733216786502,fold4,val,5629345,no_gating
2015-08-20,9637.86861267178,fold4,val,5629345,no_gating
2015-08-21,9927.992194792494,fold4,val,5629345,no_gating
2015-08-24,9918.0642025977,fold4,val,5629345,no_gating
2015-08-25,9791.54918031355,fold4,val,5629345,no_gating
2015-08-26,10167.483718175668,fold4,val,5629345,no_gating
2015-08-27,10418.977959525904,fold4,val,5629345,no_gating
2015-08-28,10419.500529627814,fold4,val,5629345,no_gating
2015-08-31,10335.32046983748,fold4,val,5629345,no_gating
2015-09-01,10026.834972518183,fold4,val,5629345,no_gating
2015-09-02,10217.155003633254,fold4,val,5629345,no_gating
2015-09-03,10224.47497414472,fold4,val,5629345,no_gating
2015-09-04,10069.708857566216,fold4,val,5629345,no_gating
2015-09-08,10322.771607039129,fold4,val,5629345,no_gating
2015-09-09,10184.737307525089,fold4,val,5629345,no_gating
2015-09-10,10240.160853188416,fold4,val,5629345,no_gating
2015-09-11,10286.695122400655,fold4,val,5629345,no_gating
2015-09-14,10248.5259639037,fold4,val,5629345,no_gating
2015-09-15,10376.62664457978,fold4,val,5629345,no_gating
2015-09-16,10466.557368941958,fold4,val,5629345,no_gating
2015-09-17,10443.028949284882,fold4,val,5629345,no_gating
2015-09-18,10219.246081857833,fold4,val,5629345,no_gating
2015-09-21,10272.05518137772,fold4,val,5629345,no_gating
2015-09-22,10138.726406231704,fold4,val,5629345,no_gating
2015-09-23,10122.517957086096,fold4,val,5629345,no_gating
2015-09-24,10085.91730671182,fold4,val,5629345,no_gating
2015-09-25,10083.303658385325,fold4,val,5629345,no_gating
2015-09-28,9830.240111095463,fold4,val,5629345,no_gating
2015-09-29,9835.991573484253,fold4,val,5629345,no_gating
2015-09-30,10019.515002006714,fold4,val,5629345,no_gating
2015-10-01,10045.657867807227,fold4,val,5629345,no_gating
2015-10-02,10195.71766220076,fold4,val,5629345,no_gating
2015-10-05,10377.149214681687,fold4,val,5629345,no_gating
2015-10-06,10341.594502328177,fold4,val,5629345,no_gating
2015-10-07,10426.297930037366,fold4,val,5629345,no_gating
2015-10-08,10520.41240648261,fold4,val,5629345,no_gating
2015-10-09,10526.686438973313,fold4,val,5629345,no_gating
2015-10-12,10536.620855628216,fold4,val,5629345,no_gating
2015-10-13,10470.217753106164,fold4,val,5629345,no_gating
2015-10-14,10420.02309972972,fold4,val,5629345,no_gating
2015-10-15,10580.018108595104,fold4,val,5629345,no_gating
2015-10-16,10628.120885930017,fold4,val,5629345,no_gating
2015-10-19,10633.348980399953,fold4,val,5629345,no_gating
2015-10-20,10619.754977397788,fold4,val,5629345,no_gating
2015-10-21,10553.87524279459,fold4,val,5629345,no_gating
2015-10-22,10732.16898121322,fold4,val,5629345,no_gating
2015-10-23,10849.811877315537,fold4,val,5629345,no_gating
2015-10-26,10823.146441413111,fold4,val,5629345,no_gating
2015-10-27,10802.232467899476,fold4,val,5629345,no_gating
2015-10-28,10925.103458471727,fold4,val,5629345,no_gating
2015-10-29,10918.82942598103,fold4,val,5629345,no_gating
2015-10-30,10871.771788849934,fold4,val,5629345,no_gating
2015-11-02,11000.395039627923,fold4,val,5629345,no_gating
2015-11-03,11032.289367817231,fold4,val,5629345,no_gating
2015-11-04,10998.826531505254,fold4,val,5629345,no_gating
2015-11-05,10987.84617682958,fold4,val,5629345,no_gating
2015-11-06,10982.094714440787,fold4,val,5629345,no_gating
2015-11-09,10879.615127280262,fold4,val,5629345,no_gating
2015-11-10,10904.71205506001,fold4,val,5629345,no_gating
2015-11-11,10861.838170011984,fold4,val,5629345,no_gating
2015-11-12,10710.209069678827,fold4,val,5629345,no_gating
2015-11-13,10589.951727433068,fold4,val,5629345,no_gating
2015-11-16,10750.991876502274,fold4,val,5629345,no_gating
2015-11-17,10743.1493358889,fold4,val,5629345,no_gating
2015-11-18,10913.600533694153,fold4,val,5629345,no_gating
2015-11-19,10904.189484958106,fold4,val,5629345,no_gating
2015-11-20,10943.926353760784,fold4,val,5629345,no_gating
2015-11-23,10931.378288779386,fold4,val,5629345,no_gating
2015-11-24,10946.018229802316,fold4,val,5629345,no_gating
2015-11-25,10944.449721679644,fold4,val,5629345,no_gating
2015-11-27,10956.997786661042,fold4,val,5629345,no_gating
2015-11-30,10911.509455469572,fold4,val,5629345,no_gating
2015-12-01,11015.557550752772,fold4,val,5629345,no_gating
2015-12-02,10903.143546937335,fold4,val,5629345,no_gating
2015-12-03,10750.469306400366,fold4,val,5629345,no_gating
2015-12-04,10960.134802906392,fold4,val,5629345,no_gating
2015-12-07,10893.732498201289,fold4,val,5629345,no_gating
2015-12-08,10820.531995269675,fold4,val,5629345,no_gating
2015-12-09,10736.351935479344,fold4,val,5629345,no_gating
2015-12-10,10764.06330940253,fold4,val,5629345,no_gating
2015-12-11,10555.44375091727,fold4,val,5629345,no_gating
2015-12-14,10608.774622722118,fold4,val,5629345,no_gating
2015-12-15,10720.143486333733,fold4,val,5629345,no_gating
2015-12-16,10877.00068113682,fold4,val,5629345,no_gating
2015-12-17,10711.255007699592,fold4,val,5629345,no_gating
2015-12-18,10458.192258226674,fold4,val,5629345,no_gating
2015-12-21,10544.463396241594,fold4,val,5629345,no_gating
2015-12-22,10640.14638080951,fold4,val,5629345,no_gating
2015-12-23,10771.90664783285,fold4,val,5629345,no_gating
2015-12-24,10754.12889274762,fold4,val,5629345,no_gating
2015-12-28,10729.55533288673,fold4,val,5629345,no_gating
2015-12-29,10844.06041492675,fold4,val,5629345,no_gating
2015-12-30,10767.200325647878,fold4,val,5629345,no_gating
2015-12-31,10659.49184620047,fold4,val,5629345,no_gating
2016-02-01,10000.0,fold4,test,5629345,no_gating
2016-02-02,9809.95867007337,fold4,test,5629345,no_gating
2016-02-03,9868.76886507227,fold4,test,5629345,no_gating
2016-02-04,9884.245397897064,fold4,test,5629345,no_gating
2016-02-05,9695.9490250055,fold4,test,5629345,no_gating
2016-02-08,9565.43165551523,fold4,test,5629345,no_gating
2016-02-09,9565.947251314034,fold4,test,5629345,no_gating
2016-02-10,9557.693782687413,fold4,test,5629345,no_gating
2016-02-11,9433.3667114594,fold4,test,5629345,no_gating
2016-02-12,9627.853382613215,fold4,test,5629345,no_gating
2016-02-16,9790.355009350682,fold4,test,5629345,no_gating
2016-02-17,9950.27786992498,fold4,test,5629345,no_gating
2016-02-18,9909.522973914043,fold4,test,5629345,no_gating
2016-02-19,9904.880250217351,fold4,test,5629345,no_gating
2016-02-22,10048.294599200091,fold4,test,5629345,no_gating
2016-02-23,9921.388761808912,fold4,test,5629345,no_gating
2016-02-24,9966.785594347382,fold4,test,5629345,no_gating
2016-02-25,10087.501133476308,fold4,test,5629345,no_gating
2016-02-26,10064.286727823694,fold4,test,5629345,no_gating
2016-02-29,9985.357276303304,fold4,test,5629345,no_gating
2016-03-01,10220.0824605001,fold4,test,5629345,no_gating
2016-03-02,10265.995676006529,fold4,test,5629345,no_gating
2016-03-03,10306.234189049504,fold4,test,5629345,no_gating
2016-03-04,10339.766020862262,fold4,test,5629345,no_gating
2016-03-07,10348.020276658044,fold4,test,5629345,no_gating
2016-03-08,10235.042610356935,fold4,test,5629345,no_gating
2016-03-09,10285.599336729214,fold4,test,5629345,no_gating
2016-03-10,10293.852805355837,fold4,test,5629345,no_gating
2016-03-11,10459.965964192388,fold4,test,5629345,no_gating
2016-03-14,10446.553388901117,fold4,test,5629345,no_gating
2016-03-15,10429.529281510757,fold4,test,5629345,no_gating
2016-03-16,10489.88705107522,fold4,test,5629345,no_gating
2016-03-17,10556.435906071092,fold4,test,5629345,no_gating
2016-03-18,10543.538926578622,fold4,test,5629345,no_gating
2016-03-21,10558.499076435455,fold4,test,5629345,no_gating
2016-03-22,10552.824373972002,fold4,test,5629345,no_gating
2016-03-23,10483.181157014158,fold4,test,5629345,no_gating
2016-03-24,10478.537646148308,fold4,test,5629345,no_gating
2016-03-28,10484.728731579724,fold4,test,5629345,no_gating
2016-03-29,10581.713482088073,fold4,test,5629345,no_gating
2016-03-30,10628.14308056246,fold4,test,5629345,no_gating
2016-03-31,10602.349121577518,fold4,test,5629345,no_gating
2016-04-01,10674.57189186769,fold4,test,5629345,no_gating
2016-04-04,10640.008081288168,fold4,test,5629345,no_gating
2016-04-05,10533.737096217275,fold4,test,5629345,no_gating
2016-04-06,10648.77793288275,fold4,test,5629345,no_gating
2016-04-07,10521.355712523608,fold4,test,5629345,no_gating
2016-04-08,10549.729224840874,fold4,test,5629345,no_gating
2016-04-11,10524.967244622694,fold4,test,5629345,no_gating
2016-04-12,10622.983973897808,fold4,test,5629345,no_gating
2016-04-13,10730.28693773546,fold4,test,5629345,no_gating
2016-04-14,10730.802533534265,fold4,test,5629345,no_gating
2016-04-15,10718.937532808552,fold4,test,5629345,no_gating
2016-04-18,10794.256239399014,fold4,test,5629345,no_gating
2016-04-19,10828.303667010576,fold4,test,5629345,no_gating
2016-04-20,10838.621880339875,fold4,test,5629345,no_gating
2016-04-21,10780.327281139778,fold4,test,5629345,no_gating
2016-04-22,10780.327281139778,fold4,test,5629345,no_gating
2016-04-25,10761.755599183856,fold4,test,5629345,no_gating
2016-04-26,10777.747727807451,fold4,test,5629345,no_gating
2016-04-27,10799.930941862463,fold4,test,5629345,no_gating
2016-04-28,10701.913425418194,fold4,test,5629345,no_gating
2016-04-29,10644.135209186055,fold4,test,5629345,no_gating
2016-05-02,10728.739363169898,fold4,test,5629345,no_gating
2016-05-03,10635.365357591476,fold4,test,5629345,no_gating
2016-05-04,10576.03877962462,fold4,test,5629345,no_gating
2016-05-05,10573.975609260253,fold4,test,5629345,no_gating
2016-05-06,10563.401633650992,fold4,test,5629345,no_gating
2016-05-09,10544.117819971969,fold4,test,5629345,no_gating
2016-05-10,10413.01424060108,fold4,test,5629345,no_gating
2016-05-11,10510.42535256294,fold4,test,5629345,no_gating
2016-05-12,10507.37160020974,fold4,test,5629345,no_gating
2016-05-13,10598.934832054596,fold4,test,5629345,no_gating
2016-05-16,10494.373910885151,fold4,test,5629345,no_gating
2016-05-17,10483.879536974266,fold4,test,5629345,no_gating
2016-05-18,10476.46316122499,fold4,test,5629345,no_gating
2016-05-19,10440.162546081196,fold4,test,5629345,no_gating
2016-05-20,10506.116998069909,fold4,test,5629345,no_gating
2016-05-23,10491.801460301782,fold4,test,5629345,no_gating
2016-05-24,10627.799069098974,fold4,test,5629345,no_gating
2016-05-25,10699.888528663085,fold4,test,5629345,no_gating
2016-05-26,10702.956032450782,fold4,test,5629345,no_gating
2016-05-27,10748.970929681156,fold4,test,5629345,no_gating
2016-05-31,10728.519604199337,fold4,test,5629345,no_gating
2016-06-01,10750.504681575,fold4,test,5629345,no_gating
2016-06-02,10783.226022207617,fold4,test,5629345,no_gating
2016-06-03,10751.015672160189,fold4,test,5629345,no_gating
2016-06-06,10805.722090168472,fold4,test,5629345,no_gating
2016-06-07,10822.593361000816,fold4,test,5629345,no_gating
2016-06-08,10811.770767639817,fold4,test,5629345,no_gating
2016-06-09,10815.707811040393,fold4,test,5629345,no_gating
2016-06-10,10918.214002572076,fold4,test,5629345,no_gating
2016-06-13,11002.41269517268,fold4,test,5629345,no_gating
2016-06-14,11024.053518214669,fold4,test,5629345,no_gating
2016-06-15,11039.420282343784,fold4,test,5629345,no_gating
2016-06-16,11006.4749794719,fold4,test,5629345,no_gating
2016-06-17,11104.194797209018,fold4,test,5629345,no_gating
2016-06-20,11093.090602411809,fold4,test,5629345,no_gating
2016-06-21,11113.454513283934,fold4,test,5629345,no_gating
2016-06-22,11095.326832456964,fold4,test,5629345,no_gating
2016-06-23,11239.816212684564,fold4,test,5629345,no_gating
2016-06-24,11228.57639647188,fold4,test,5629345,no_gating
2016-06-27,11418.248912945744,fold4,test,5629345,no_gating
2016-06-28,11406.830664032796,fold4,test,5629345,no_gating
2016-06-29,11589.460465076298,fold4,test,5629345,no_gating
2016-06-30,11747.605176074956,fold4,test,5629345,no_gating
2016-07-01,11772.280443707064,fold4,test,5629345,no_gating
2016-07-05,11687.600189524594,fold4,test,5629345,no_gating
2016-07-06,11757.69999270195,fold4,test,5629345,no_gating
2016-07-07,11750.40933934415,fold4,test,5629345,no_gating
2016-07-08,11925.378174247477,fold4,test,5629345,no_gating
2016-07-11,11967.438056153887,fold4,test,5629345,no_gating
2016-07-12,12054.361983235904,fold4,test,5629345,no_gating
2016-07-13,12052.679656416489,fold4,test,5629345,no_gating
2016-07-14,12119.97529632465,fold4,test,5629345,no_gating
2016-07-15,12103.71251850012,fold4,test,5629345,no_gating
2016-07-18,12136.23892985967,fold4,test,5629345,no_gating
2016-07-19,12123.901296043618,fold4,test,5629345,no_gating
2016-07-20,12174.37281204712,fold4,test,5629345,no_gating
2016-07-21,12128.387786132223,fold4,test,5629345,no_gating
2016-07-22,12182.785301854696,fold4,test,5629345,no_gating
2016-07-25,12149.697544415014,fold4,test,5629345,no_gating
2016-07-26,12155.305870953396,fold4,test,5629345,no_gating
2016-07-27,12142.407746767698,fold4,test,5629345,no_gating
2016-07-28,12156.42770740317,fold4,test,5629345,no_gating
