fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,seed,variant
fold7,val,1240,232,232,0.02274308160161,0.0248361082510342,0.1751953594474123,0.1417623636229312,0.1818762143565681,0.2050261079420351,-0.1211363201512651,6.960147560236663,7.592888247530904,57.0,1836178384,no_gating
fold7,test,1240,233,233,-0.1324796837349772,-0.143043189179354,0.1138870619480964,-1.256009126344355,-1.656833325002424,-0.794676605723592,-0.180001761910565,19.0941862692541,20.74023680970704,22.0,1836178384,no_gating
fold8,val,1239,233,233,-0.1751705932408742,-0.1887510499828095,0.1185303024110718,-1.5924286544735793,-2.731103512691192,-1.0609999776273529,-0.1778992026040392,3.122593985253299,3.3917831219130665,115.5,1836178384,no_gating
fold8,test,1239,93,93,0.0424614500510134,0.1206466731733573,0.5065728398147362,0.2381625379234311,0.3224387298981542,0.4198144952751141,-0.2873809135491969,7.373718581624719,20.19757698445032,22.0,1836178384,no_gating
fold1,val,1241,231,231,0.2330331904050682,0.257988587470696,0.1157622183892596,2.2286078399360743,3.330363509982205,2.861312659735608,-0.0901644168779984,31.641924966964726,34.668543876848304,11.875,5629345,no_gating
fold1,test,1241,233,233,-0.0569858943931962,-0.0617437174684745,0.1000558223683331,-0.6170926989253943,-0.946021657776332,-0.5030915282757105,-0.1227285970807223,23.323908088252637,25.334589819998552,16.75,5629345,no_gating
fold2,val,1240,233,233,-0.1505629530541682,-0.1624286398076191,0.1071505126990631,-1.5158923248814222,-2.702198256510388,-1.0488839430517825,-0.1548585435820711,15.378620341410086,16.704363474290265,27.5,5629345,no_gating
fold2,test,1240,233,233,-0.0865374990838093,-0.0936373660161951,0.1020442420592821,-0.9176153806090976,-1.6974236268873644,-0.6745901415117335,-0.1388063066061964,13.187613144169008,14.324476346252544,31.571428571428573,5629345,no_gating
fold3,val,1239,233,233,0.1467474307470531,0.1603641648880798,0.1018682205416347,1.574231532026586,2.3748749075789624,2.969578950568717,-0.0540023240861697,7.857950578342432,8.535360110958159,54.0,5629345,no_gating
fold3,test,1239,233,233,0.1217187108429012,0.1328810333843626,0.1344643975036539,0.9882246591016908,1.550692483851932,1.526592413693255,-0.0870442117964455,14.60881333218069,15.86819379185144,27.875,5629345,no_gating
fold4,val,1239,233,233,0.065949184620047,0.0718341237235586,0.1463331188998423,0.4908945033333535,0.770033713165244,0.5848676708050504,-0.1228211564928549,22.31178832031105,24.235218347924075,18.416666666666668,5629345,no_gating
fold4,test,1239,233,233,0.1300988043078668,0.1420770822459325,0.1095226809575593,1.2972389006893303,1.8273740373140617,1.7548311730065818,-0.0809633909127049,20.940655926011548,22.745884885150478,20.181818181818183,5629345,no_gating
fold5,val,1239,233,233,0.0586867545173486,0.0639044051182149,0.1154336650468434,0.5536028427433392,0.7308284924508881,0.860175171017315,-0.0742923154159823,49.05011075548577,53.27856857923455,8.24,5629345,no_gating
