fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,run,seed,variant
fold3,test,1239,233,233,-0.105124665097756,-0.1136522714681753,0.1520143653447866,-0.7476416535397722,-1.0131954654921222,-0.7208798788812409,-0.1576577108027433,4.799283707394877,5.213015061480642,74.66666666666667,drl_latent_regime_no_dir_52,52,no_sentiment
fold4,val,1239,233,233,0.0211387728169403,0.0229818685377902,0.1544223971610463,0.1488247104066296,0.202963885773078,0.1870617511258966,-0.1228571228456156,0.9669736957025212,1.0503334970561868,232.0,drl_latent_regime_no_dir_52,52,no_sentiment
fold4,test,1239,233,233,0.1531447240834189,0.1673971483091825,0.1184583750145229,1.4131305472378777,1.8968529437049149,2.783881139677682,-0.0601308532621345,0.9191553270912796,0.9983928552888036,232.0,drl_latent_regime_no_dir_52,52,no_sentiment
fold5,val,1239,233,233,-0.0022896773800102,-0.0024868177339488,0.1134747194600774,-0.0219151697028322,-0.0291217376739745,-0.0256610478290639,-0.0969102177944692,41.18865516802113,44.739401303195365,10.095238095238097,drl_latent_regime_no_dir_52,52,no_sentiment
fold5,test,1239,232,232,0.0014741846804906,0.0016083091845184,0.0658195994871944,0.0244351104693578,0.0327253750114609,0.0418354099904485,-0.0384437294838434,57.222604801225664,62.42465978315526,7.0,drl_latent_regime_no_dir_52,52,no_sentiment
fold6,val,1239,232,232,0.1716834122818447,0.1886822064233435,0.06783387512535,2.7815336522449634,3.6831947660007542,6.223135163378743,-0.0303194774771534,0.9253067910127288,1.009425590195704,231.0,drl_latent_regime_no_dir_52,52,no_sentiment
fold6,test,1239,232,232,-0.0910413539527801,-0.0988949800145403,0.1697299970774617,-0.5826605886843117,-0.7460853546259779,-0.4901011426549154,-0.2017848386943532,7.026251304081273,7.665001422634115,56.75,drl_latent_regime_no_dir_52,52,no_sentiment
fold7,val,1240,232,232,0.2086076744899674,0.2296056038863103,0.1707522968652118,1.3446706609607486,2.130791412108928,2.6406834235169114,-0.0869493108645781,15.287373466026132,16.677134690210323,27.25,drl_latent_regime_no_dir_52,52,no_sentiment
fold7,test,1240,233,233,-0.2009606745851146,-0.2162656946867369,0.1121154081395506,-1.9289560487310529,-2.698292566906893,-0.9174485350770378,-0.2357251512408564,21.05329154581641,22.8682304721799,19.454545454545453,drl_latent_regime_no_dir_52,52,no_sentiment
fold8,val,1239,233,233,-0.0761780927698247,-0.0824669279036973,0.1130523320909022,-0.7294579985965086,-1.0295629842650869,-0.4877546693241902,-0.1690746046941172,14.94842296025416,16.23708011200021,28.125,drl_latent_regime_no_dir_52,52,no_sentiment
