variant,date,fold,split,account_value,account_value_std,seed_count
gating,2016-11-29,fold4,test,11494.419001621292,228.94799301609027,5
gating,2016-11-29,fold5,val,10694.026738927967,569.1681642829487,5
gating,2016-11-30,fold4,test,11470.173092254336,235.84353190476423,5
gating,2016-11-30,fold5,val,10719.683436331625,570.5336906388584,5
gating,2016-12-01,fold4,test,11425.645316347614,229.68061610876074,5
gating,2016-12-01,fold5,val,10759.083187760723,572.6306635323778,5
gating,2016-12-02,fold4,test,11427.815512468924,221.85488877701138,5
gating,2016-12-02,fold5,val,10753.693828980275,572.34382570051,5
gating,2016-12-05,fold4,test,11478.217711056364,228.97586444111792,5
gating,2016-12-05,fold5,val,10689.077318192196,568.9047412727758,5
gating,2016-12-06,fold4,test,11478.579631243749,229.64168737232634,5
gating,2016-12-06,fold5,val,10655.220659810931,567.102788409737,5
gating,2016-12-07,fold4,test,11502.973222993358,221.47588298522172,5
gating,2016-12-07,fold5,val,10541.9974648811,572.3965636232253,5
gating,2016-12-08,fold4,test,11508.777549996375,233.89390026803093,5
gating,2016-12-08,fold5,val,10514.025235683172,569.7304454260282,5
gating,2016-12-09,fold4,test,11523.265477634337,277.0932051451067,5
gating,2016-12-09,fold5,val,10450.51610343618,566.2890340357546,5
gating,2016-12-12,fold4,test,11520.77581436758,267.87978415465113,5
gating,2016-12-12,fold5,val,10462.51149810479,566.9390364272676,5
gating,2016-12-13,fold4,test,11547.36082137215,299.3126712934488,5
gating,2016-12-13,fold5,val,10392.684603564032,563.1552802694071,5
gating,2016-12-14,fold4,test,11508.367772702022,267.49290855416825,5
gating,2016-12-14,fold5,val,10478.468497538715,567.8037089186648,5
gating,2016-12-15,fold4,test,11541.624731976804,267.6098458442545,5
gating,2016-12-15,fold5,val,10461.793916231187,574.7199116170668,5
gating,2016-12-16,fold4,test,11449.248112911126,264.67235974971936,5
gating,2016-12-16,fold5,val,10420.008751239293,508.8458410548741,5
gating,2016-12-19,fold4,test,11474.177879331763,265.24866135847924,5
gating,2016-12-19,fold5,val,10402.942425902922,516.6523970017925,5
gating,2016-12-20,fold4,test,11518.440189369412,266.2718735318988,5
gating,2016-12-20,fold5,val,10389.899286828891,548.1019138399217,5
gating,2016-12-21,fold4,test,11490.521505074252,267.1203824894739,5
gating,2016-12-21,fold5,val,10398.521257139306,528.3070417333929,5
gating,2016-12-22,fold4,test,11468.36041603698,265.7314751009547,5
gating,2016-12-22,fold5,val,10406.91183526136,521.593667893345,5
gating,2016-12-23,fold4,test,11479.460518736387,264.25499192855324,5
gating,2016-12-23,fold5,val,10399.89319771915,525.9251460891257,5
gating,2016-12-27,fold4,test,11505.628374118785,264.32417305135107,5
gating,2016-12-27,fold5,val,10380.324863497415,526.7053369657548,5
gating,2016-12-28,fold4,test,11427.327810171113,268.64027099929507,5
gating,2016-12-28,fold5,val,10430.909248656119,514.1666683716969,5
gating,2016-12-29,fold4,test,11422.474126908839,267.3838191358827,5
gating,2016-12-29,fold5,val,10422.120038676436,514.1849981592001,5
gating,2016-12-30,fold4,test,11380.724574022968,266.40652168054874,5
gating,2016-12-30,fold5,val,10390.341087855883,498.0446916899315,5
gating,2017-01-31,fold5,test,10000.0,0.0,5
gating,2017-01-31,fold6,val,10000.0,0.0,5
gating,2017-02-01,fold5,test,9990.790281211577,4.328548463533602,5
gating,2017-02-01,fold6,val,9992.370843634732,3.5342450208547413,5
gating,2017-02-02,fold5,test,9991.428651824084,12.531107370978773,5
gating,2017-02-02,fold6,val,9993.007633684816,10.432524240889856,5
gating,2017-02-03,fold5,test,10003.296488044778,90.7339359114603,5
gating,2017-02-03,fold6,val,10004.86301806964,88.48818283703325,5
gating,2017-02-06,fold5,test,9994.059536959026,79.92970187929802,5
gating,2017-02-06,fold6,val,10002.73362205052,70.45461590608423,5
gating,2017-02-07,fold5,test,9990.074341068868,81.98618716647898,5
gating,2017-02-07,fold6,val,9998.71362983358,67.22236977430374,5
gating,2017-02-08,fold5,test,9990.152618497837,94.03082475796536,5
gating,2017-02-08,fold6,val,9994.756408126534,75.96440867421474,5
gating,2017-02-09,fold5,test,9962.70271479188,133.1187413542244,5
gating,2017-02-09,fold6,val,9991.060301972786,129.71536404555346,5
gating,2017-02-10,fold5,test,9927.350946781226,140.5576530533124,5
gating,2017-02-10,fold6,val,9971.561434343446,156.83769534337893,5
gating,2017-02-13,fold5,test,9871.308702939135,136.4741216837856,5
gating,2017-02-13,fold6,val,9955.10943962133,189.68731537019158,5
gating,2017-02-14,fold5,test,9831.869580089939,135.92886271024886,5
gating,2017-02-14,fold6,val,9927.527512728335,206.5303935895899,5
gating,2017-02-15,fold5,test,9780.54355079538,135.21926330673594,5
gating,2017-02-15,fold6,val,9913.767411866784,242.0546110788098,5
gating,2017-02-16,fold5,test,9788.87012527842,135.33438096472915,5
gating,2017-02-16,fold6,val,9914.733111302572,235.4163000715418,5
gating,2017-02-17,fold5,test,9773.439679938014,135.12104993250333,5
gating,2017-02-17,fold6,val,9907.813391227744,244.49555780016993,5
gating,2017-02-21,fold5,test,9715.236841690657,134.3163763610097,5
gating,2017-02-21,fold6,val,9868.996949492257,271.426207486826,5
gating,2017-02-22,fold5,test,9723.864119445208,134.43565134161264,5
gating,2017-02-22,fold6,val,9873.927111285175,266.750684413905,5
gating,2017-02-23,fold5,test,9717.27933073265,134.34461445045122,5
gating,2017-02-23,fold6,val,9867.961266870972,267.58430518187595,5
gating,2017-02-24,fold5,test,9704.949718890737,134.17415347131802,5
gating,2017-02-24,fold6,val,9861.13027930968,274.5298366853393,5
gating,2017-02-27,fold5,test,9689.782092274105,133.96445599524574,5
gating,2017-02-27,fold6,val,9851.139385672283,279.59283919874457,5
gating,2017-02-28,fold5,test,9715.936428273932,134.32604837789899,5
gating,2017-02-28,fold6,val,9857.330435185493,257.90542651406173,5
gating,2017-03-01,fold5,test,9605.21217994874,145.51344432536843,5
gating,2017-03-01,fold6,val,9799.554581928473,322.5064961173683,5
gating,2017-03-02,fold5,test,9663.745318155961,144.67026510555624,5
gating,2017-03-02,fold6,val,9794.402198679876,279.2465588395882,5
gating,2017-03-03,fold5,test,9656.938335864867,143.95614981059873,5
gating,2017-03-03,fold6,val,9791.228933771079,280.0243252137343,5
gating,2017-03-06,fold5,test,9664.3277780463,124.56634006919691,5
gating,2017-03-06,fold6,val,9788.822555427905,261.5882375274464,5
gating,2017-03-07,fold5,test,9660.343152776506,116.13847845409695,5
gating,2017-03-07,fold6,val,9792.437223281906,249.93222675107396,5
gating,2017-03-08,fold5,test,9649.304498535064,116.78189961342022,5
gating,2017-03-08,fold6,val,9784.479010194,229.767680495224,5
gating,2017-03-09,fold5,test,9650.933497802847,125.09020387881866,5
gating,2017-03-09,fold6,val,9787.661369417967,239.40211239959802,5
gating,2017-03-10,fold5,test,9667.492633203185,141.27260604341745,5
gating,2017-03-10,fold6,val,9806.59001131102,257.1722756402997,5
gating,2017-03-13,fold5,test,9667.589350640388,147.91355385320682,5
gating,2017-03-13,fold6,val,9809.610616094264,259.6577225220599,5
gating,2017-03-14,fold5,test,9643.319331019233,139.1122771957603,5
gating,2017-03-14,fold6,val,9786.695952994418,242.1677357262021,5
gating,2017-03-15,fold5,test,9675.388590249422,200.3296749583825,5
gating,2017-03-15,fold6,val,9838.190228819125,285.7327154438697,5
gating,2017-03-16,fold5,test,9661.951394972983,195.5144370894159,5
gating,2017-03-16,fold6,val,9828.255570391852,276.1407678165762,5
gating,2017-03-17,fold5,test,9635.89959485653,160.4486708237902,5
gating,2017-03-17,fold6,val,9789.676504412879,244.66020077807528,5
gating,2017-03-20,fold5,test,9627.657062011454,162.38175891045236,5
gating,2017-03-20,fold6,val,9783.143189072705,240.10739261314245,5
gating,2017-03-21,fold5,test,9575.454686753597,134.99277398926353,5
gating,2017-03-21,fold6,val,9706.805815075033,212.90836396617013,5
gating,2017-03-22,fold5,test,9589.5998172934,131.69805767885472,5
gating,2017-03-22,fold6,val,9723.130738065676,213.50659457554767,5
gating,2017-03-23,fold5,test,9577.428743987568,129.57499081465787,5
gating,2017-03-23,fold6,val,9710.815754860378,213.49965624310752,5
gating,2017-03-24,fold5,test,9570.47174976386,129.48086821800638,5
gating,2017-03-24,fold6,val,9703.761869008556,213.3445712077649,5
gating,2017-03-27,fold5,test,9560.649780268777,129.34798478539327,5
gating,2017-03-27,fold6,val,9693.803106728388,213.12562025893652,5
gating,2017-03-28,fold5,test,9630.220971405284,130.28922764852993,5
gating,2017-03-28,fold6,val,9764.343231539748,214.67649845277205,5
gating,2017-03-29,fold5,test,9639.223662880304,130.41102690137353,5
gating,2017-03-29,fold6,val,9773.471305530029,214.87718608893886,5
gating,2017-03-30,fold5,test,9662.035004782076,147.62059643617033,5
gating,2017-03-30,fold6,val,9804.59172536567,215.56139214379422,5
gating,2017-03-31,fold5,test,9637.668276003296,151.30519760323088,5
gating,2017-03-31,fold6,val,9784.308018624888,211.45340876497772,5
gating,2017-04-03,fold5,test,9622.292683083864,148.06639084608398,5
gating,2017-04-03,fold6,val,9765.384895122013,213.7862496937421,5
gating,2017-04-04,fold5,test,9626.550859822222,152.18588281371083,5
gating,2017-04-04,fold6,val,9771.609125435582,213.92251210124243,5
gating,2017-04-05,fold5,test,9601.62930528304,143.81049045632983,5
gating,2017-04-05,fold6,val,9742.561661993572,213.28659776308885,5
gating,2017-04-06,fold5,test,9626.744639871311,148.23382808998844,5
gating,2017-04-06,fold6,val,9769.949541747705,213.8861800798734,5
gating,2017-04-07,fold5,test,9616.96756875353,148.00476981902588,5
gating,2017-04-07,fold6,val,9759.99014005878,213.6681463659799,5
gating,2017-04-10,fold5,test,9620.818203482455,152.11561804432384,5
gating,2017-04-10,fold6,val,9765.799632747183,213.79532923361128,5
gating,2017-04-11,fold5,test,9610.096372290252,151.5192615987029,5
gating,2017-04-11,fold6,val,9755.651522744622,212.89463265251612,5
gating,2017-04-12,fold5,test,9581.216209459697,171.7565326225439,5
gating,2017-04-12,fold6,val,9722.234819258205,216.2050018430579,5
gating,2017-04-13,fold5,test,9554.557341581873,190.18468516112821,5
gating,2017-04-13,fold6,val,9684.458489510367,228.12773508152497,5
gating,2017-04-17,fold5,test,9617.968187374638,163.85022088288244,5
gating,2017-04-17,fold6,val,9750.880590012253,218.67071689677712,5
gating,2017-04-18,fold5,test,9598.837506957085,165.33352940543153,5
gating,2017-04-18,fold6,val,9739.10143834104,213.38790626292027,5
gating,2017-04-19,fold5,test,9582.929562357396,174.3211292358442,5
gating,2017-04-19,fold6,val,9719.041362095511,218.72478966441656,5
gating,2017-04-20,fold5,test,9627.906341510441,186.34142851806737,5
gating,2017-04-20,fold6,val,9796.164100878028,219.3117373477345,5
gating,2017-04-21,fold5,test,9601.619161425164,197.57477519476447,5
gating,2017-04-21,fold6,val,9764.94491506182,218.61281746343775,5
gating,2017-04-24,fold5,test,9663.37044767909,224.10641739544315,5
gating,2017-04-24,fold6,val,9872.338990488292,221.0171035717644,5
gating,2017-04-25,fold5,test,9692.947230107013,215.43418769555595,5
gating,2017-04-25,fold6,val,9903.151320515182,240.4252857541702,5
gating,2017-04-26,fold5,test,9688.61157298803,217.62200203268247,5
gating,2017-04-26,fold6,val,9893.964168631204,239.3447952896409,5
gating,2017-04-27,fold5,test,9688.485753963734,227.70553323541236,5
gating,2017-04-27,fold6,val,9884.816874641985,244.94113039512442,5
gating,2017-04-28,fold5,test,9683.960553767753,212.5849048000568,5
gating,2017-04-28,fold6,val,9880.664966340395,235.77349192098652,5
gating,2017-05-01,fold5,test,9689.140007548029,230.18736947698568,5
gating,2017-05-01,fold6,val,9874.040204337532,253.9047551886873,5
gating,2017-05-02,fold5,test,9689.924287878439,232.96993692206976,5
gating,2017-05-02,fold6,val,9869.418388766673,257.43984631498046,5
gating,2017-05-03,fold5,test,9683.283087773676,233.196828429987,5
gating,2017-05-03,fold6,val,9867.728769578225,251.11301570829477,5
gating,2017-05-04,fold5,test,9683.867873556841,245.7498219485533,5
gating,2017-05-04,fold6,val,9861.617466427764,258.69679559431654,5
gating,2017-05-05,fold5,test,9692.091754372505,276.3193097175432,5
gating,2017-05-05,fold6,val,9850.489194417667,288.0804773935167,5
gating,2017-05-08,fold5,test,9691.736872630763,274.96469568614003,5
gating,2017-05-08,fold6,val,9846.896700058049,288.8973563106999,5
gating,2017-05-09,fold5,test,9689.463081772186,267.38904982242167,5
gating,2017-05-09,fold6,val,9844.649864555944,284.1207410363926,5
gating,2017-05-10,fold5,test,9680.689776185214,273.0217257574517,5
gating,2017-05-10,fold6,val,9835.899994296935,296.8598835545098,5
gating,2017-05-11,fold5,test,9688.39595667981,264.83310550530354,5
gating,2017-05-11,fold6,val,9837.601278736758,282.88797959984214,5
gating,2017-05-12,fold5,test,9689.458569128483,254.43356550972396,5
gating,2017-05-12,fold6,val,9841.952216055743,271.95836907213913,5
gating,2017-05-15,fold5,test,9696.578914921298,271.9578629165318,5
gating,2017-05-15,fold6,val,9838.583411615939,301.79015287253833,5
gating,2017-05-16,fold5,test,9691.20237883658,276.6721044452133,5
gating,2017-05-16,fold6,val,9834.77204718312,300.1069141677296,5
gating,2017-05-17,fold5,test,9653.779584449632,265.36446006043025,5
gating,2017-05-17,fold6,val,9798.370993520552,297.4085889619758,5
gating,2017-05-18,fold5,test,9678.933226759309,259.88508220377383,5
gating,2017-05-18,fold6,val,9817.927177963804,290.69357993423466,5
gating,2017-05-19,fold5,test,9729.081866890121,252.85905535612812,5
gating,2017-05-19,fold6,val,9877.80219414851,291.28443286896135,5
gating,2017-05-22,fold5,test,9768.484760263746,249.42591320952252,5
gating,2017-05-22,fold6,val,9927.95622501426,292.763414544204,5
gating,2017-05-23,fold5,test,9779.741017334165,261.329822552687,5
gating,2017-05-23,fold6,val,9949.924347034605,293.4112278773846,5
gating,2017-05-24,fold5,test,9796.091991891046,264.71749081824044,5
gating,2017-05-24,fold6,val,9966.311325257317,285.9931928202842,5
gating,2017-05-25,fold5,test,9811.33219657199,287.5556344794256,5
gating,2017-05-25,fold6,val,9981.001715088565,273.58076742440915,5
gating,2017-05-26,fold5,test,9809.017558486952,289.68572270050794,5
gating,2017-05-26,fold6,val,9977.056813766361,275.7371212972391,5
gating,2017-05-30,fold5,test,9807.138968316698,282.47144330144505,5
gating,2017-05-30,fold6,val,9973.354028377264,276.9668229452826,5
gating,2017-05-31,fold5,test,9804.272722770147,285.2986788147147,5
gating,2017-05-31,fold6,val,9972.863097092402,277.14984215044575,5
gating,2017-06-01,fold5,test,9849.186912777888,300.07910952610007,5
gating,2017-06-01,fold6,val,9988.557722739952,284.40877789133714,5
gating,2017-06-02,fold5,test,9860.89541856297,324.06284309513865,5
gating,2017-06-02,fold6,val,9977.76016078416,278.6910480061193,5
gating,2017-06-05,fold5,test,9856.847009143534,320.0827364465414,5
gating,2017-06-05,fold6,val,9972.169189412847,272.74943636917857,5
gating,2017-06-06,fold5,test,9856.110068697457,292.33192437369325,5
gating,2017-06-06,fold6,val,9969.95244983715,263.94168724370326,5
gating,2017-06-07,fold5,test,9858.090243642651,305.3080289705133,5
gating,2017-06-07,fold6,val,9971.72154531823,268.4698845176083,5
gating,2017-06-08,fold5,test,9847.3109097964,305.6776392871048,5
gating,2017-06-08,fold6,val,9963.761085672118,267.6410525866701,5
gating,2017-06-09,fold5,test,9852.134971081638,298.1240561278443,5
gating,2017-06-09,fold6,val,9965.790752111687,266.69226210393725,5
gating,2017-06-12,fold5,test,9846.214935897655,297.5478613413876,5
gating,2017-06-12,fold6,val,9960.181396617338,264.7052175179857,5
gating,2017-06-13,fold5,test,9861.52655823337,301.36552932627535,5
gating,2017-06-13,fold6,val,9966.140810046025,280.0260625257063,5
gating,2017-06-14,fold5,test,9857.545358036241,299.86822307235724,5
gating,2017-06-14,fold6,val,9965.127959458649,276.3154611759245,5
gating,2017-06-15,fold5,test,9853.306274400189,288.22511532682046,5
gating,2017-06-15,fold6,val,9961.240117642492,281.41075140328627,5
gating,2017-06-16,fold5,test,9841.893345412918,277.15474440684744,5
gating,2017-06-16,fold6,val,9961.420460518484,292.9215215387247,5
gating,2017-06-19,fold5,test,9887.414106996182,301.72655832454745,5
gating,2017-06-19,fold6,val,9960.792363508253,277.4768963708417,5
gating,2017-06-20,fold5,test,9880.956435550423,283.2255333334728,5
gating,2017-06-20,fold6,val,9983.46927065705,271.4082001555143,5
gating,2017-06-21,fold5,test,9877.024287180351,284.04869041397245,5
gating,2017-06-21,fold6,val,9979.547804468797,274.70972208444465,5
gating,2017-06-22,fold5,test,9871.23661040651,281.70614154491835,5
gating,2017-06-22,fold6,val,9976.550401851073,270.08757337487106,5
gating,2017-06-23,fold5,test,9876.477772883492,288.30572125357804,5
gating,2017-06-23,fold6,val,9978.96926642494,272.2252783763151,5
gating,2017-06-26,fold5,test,9877.278239402922,295.78147024267605,5
gating,2017-06-26,fold6,val,9980.309924737823,273.66218084599734,5
gating,2017-06-27,fold5,test,9827.160573959165,284.8039924512445,5
gating,2017-06-27,fold6,val,9963.843640990599,269.074646980997,5
gating,2017-06-28,fold5,test,9876.97115285922,328.95490485751975,5
gating,2017-06-28,fold6,val,9997.61124600646,286.23388653415884,5
gating,2017-06-29,fold5,test,9820.754486641043,327.4675442841169,5
gating,2017-06-29,fold6,val,9941.929633615586,250.78769302008723,5
gating,2017-06-30,fold5,test,9828.10351166841,338.4837793942902,5
gating,2017-06-30,fold6,val,9953.146672977357,256.3836134810508,5
gating,2017-07-03,fold5,test,9834.259766611465,342.5298474442895,5
gating,2017-07-03,fold6,val,9963.379214251263,262.27300315311686,5
gating,2017-07-05,fold5,test,9841.768842320405,356.6259856871028,5
gating,2017-07-05,fold6,val,9977.370544324234,271.4385169123137,5
gating,2017-07-06,fold5,test,9785.813418629908,362.16978444612914,5
gating,2017-07-06,fold6,val,9921.82193651928,243.36317823536027,5
gating,2017-07-07,fold5,test,9820.744667235795,389.6153803705596,5
gating,2017-07-07,fold6,val,9960.624562526464,260.9894415472819,5
gating,2017-07-10,fold5,test,9827.334934242546,393.53248851109015,5
gating,2017-07-10,fold6,val,9967.118968752457,264.9990958341151,5
gating,2017-07-11,fold5,test,9821.034350685097,394.5486352312833,5
gating,2017-07-11,fold6,val,9962.619808764162,262.19578540330593,5
gating,2017-07-12,fold5,test,9878.133339289334,399.6383488722052,5
gating,2017-07-12,fold6,val,10008.091154495749,296.12296513700034,5
gating,2017-07-13,fold5,test,9881.178225418464,410.8156442878265,5
gating,2017-07-13,fold6,val,10018.384227282335,305.18354129335967,5
gating,2017-07-14,fold5,test,9889.88570375571,454.6159385059519,5
gating,2017-07-14,fold6,val,10024.36684724144,333.27374815977794,5
gating,2017-07-17,fold5,test,9887.5522562695,457.77223876154983,5
gating,2017-07-17,fold6,val,10018.358735632977,333.4953058862603,5
gating,2017-07-18,fold5,test,9886.948891489472,466.17933106474084,5
gating,2017-07-18,fold6,val,10014.471940058169,338.0607344169604,5
gating,2017-07-19,fold5,test,9886.534844763646,507.7564255233364,5
gating,2017-07-19,fold6,val,9989.851921351732,378.64563307865836,5
gating,2017-07-20,fold5,test,9883.771853606038,509.9920901418449,5
gating,2017-07-20,fold6,val,9985.98655470916,382.98339928812146,5
gating,2017-07-21,fold5,test,9884.809535297196,503.21635914433296,5
gating,2017-07-21,fold6,val,9985.175506727846,377.99329722847506,5
gating,2017-07-24,fold5,test,9878.933624351781,504.21262677607774,5
gating,2017-07-24,fold6,val,9981.718872627322,379.7345052725804,5
gating,2017-07-25,fold5,test,9872.894752344251,521.3362163819811,5
gating,2017-07-25,fold6,val,9963.494029176309,389.93049535895375,5
gating,2017-07-26,fold5,test,9872.825093623163,521.5629524673471,5
gating,2017-07-26,fold6,val,9959.496578549571,392.0826743430546,5
gating,2017-07-27,fold5,test,9873.992917549833,516.0351651556771,5
gating,2017-07-27,fold6,val,9961.031934738352,391.19162722583525,5
gating,2017-07-28,fold5,test,9878.791108288982,512.4411735643599,5
gating,2017-07-28,fold6,val,9963.610334780045,388.2699594885115,5
gating,2017-07-31,fold5,test,9877.966979280342,506.911266985833,5
gating,2017-07-31,fold6,val,9964.963460938732,387.01145586699164,5
gating,2017-08-01,fold5,test,9865.571936033539,504.2891312361416,5
gating,2017-08-01,fold6,val,9954.284587616961,393.4450637561255,5
gating,2017-08-02,fold5,test,9857.847630598899,506.33199013969613,5
gating,2017-08-02,fold6,val,9949.459731367331,395.38951634763396,5
gating,2017-08-03,fold5,test,9855.81552756111,507.77384880469964,5
gating,2017-08-03,fold6,val,9955.0252600761,390.9341644846933,5
gating,2017-08-04,fold5,test,9856.999219201056,506.28924346005687,5
gating,2017-08-04,fold6,val,9949.501059745735,393.9936705179945,5
gating,2017-08-07,fold5,test,9859.075576154726,515.5358300135997,5
gating,2017-08-07,fold6,val,9941.864307224885,395.4770067747388,5
gating,2017-08-08,fold5,test,9859.492405215224,504.5326593318247,5
gating,2017-08-08,fold6,val,9942.777055418119,396.1700864106601,5
gating,2017-08-09,fold5,test,9853.433618146453,504.480966870363,5
gating,2017-08-09,fold6,val,9938.654449908057,393.8651610068021,5
gating,2017-08-10,fold5,test,9767.60680736714,502.0648261433693,5
gating,2017-08-10,fold6,val,9909.536106503176,387.5868312964659,5
gating,2017-08-11,fold5,test,9777.135283677211,501.4876638058064,5
gating,2017-08-11,fold6,val,9914.279880772727,385.7896311191318,5
gating,2017-08-14,fold5,test,9854.478001032825,503.5416386904812,5
gating,2017-08-14,fold6,val,10008.532606518183,388.78102130319036,5
gating,2017-08-15,fold5,test,9850.204581414895,506.7894111526185,5
gating,2017-08-15,fold6,val,10007.31477667749,388.7337147550831,5
gating,2017-08-16,fold5,test,9858.702670253082,511.44358902585725,5
gating,2017-08-16,fold6,val,10024.771370136601,389.4118153818503,5
gating,2017-08-17,fold5,test,9792.65741608188,462.93492132726607,5
gating,2017-08-17,fold6,val,9868.476599828853,383.34055170978957,5
gating,2017-08-18,fold5,test,9776.683153263919,466.78868520276217,5
gating,2017-08-18,fold6,val,9853.050548698224,382.74132741297814,5
gating,2017-08-21,fold5,test,9782.335888291953,466.0144265912869,5
gating,2017-08-21,fold6,val,9860.763264540792,383.04092753021735,5
gating,2017-08-22,fold5,test,9864.087174131226,515.9969397403646,5
gating,2017-08-22,fold6,val,9963.877400319896,387.04639172712433,5
gating,2017-08-23,fold5,test,9839.76728973544,489.87008870078694,5
gating,2017-08-23,fold6,val,9928.152739804867,385.6586688164054,5
gating,2017-08-24,fold5,test,9825.205059347903,470.3613920844596,5
gating,2017-08-24,fold6,val,9905.013353386177,384.75982034002453,5
gating,2017-08-25,fold5,test,9839.747733633816,489.9130275199895,5
gating,2017-08-25,fold6,val,9928.152739804866,385.6586688164066,5
gating,2017-08-28,fold5,test,9838.28112935118,494.03818472682974,5
gating,2017-08-28,fold6,val,9928.55909604876,385.6744537073327,5
gating,2017-08-29,fold5,test,9847.74850130545,498.5492206803157,5
gating,2017-08-29,fold6,val,9939.925920858906,386.1159975312268,5
gating,2017-08-30,fold5,test,9894.402672330878,500.9111210277024,5
gating,2017-08-30,fold6,val,9987.016786738586,387.9452402035079,5
gating,2017-08-31,fold5,test,9939.728988809275,496.92042681011094,5
gating,2017-08-31,fold6,val,10018.920414926422,386.61355426775634,5
gating,2017-09-01,fold5,test,9951.760749445433,496.7819027077984,5
gating,2017-09-01,fold6,val,10012.983701927827,389.45154786291596,5
gating,2017-09-05,fold5,test,9892.790517433157,499.04445701901386,5
gating,2017-09-05,fold6,val,9996.751416769428,397.3529680994779,5
gating,2017-09-06,fold5,test,9924.534921452674,499.7006380461269,5
gating,2017-09-06,fold6,val,10008.08032831034,389.1544961826823,5
gating,2017-09-07,fold5,test,9921.549723415214,498.75280002091773,5
gating,2017-09-07,fold6,val,10007.604556734945,389.4676708038646,5
gating,2017-09-08,fold5,test,9908.190047797145,496.502425594683,5
gating,2017-09-08,fold6,val,10003.347001610815,392.4531492462972,5
gating,2017-09-11,fold5,test,9879.024656616031,538.331830819465,5
gating,2017-09-11,fold6,val,9978.888183000035,429.89149592465344,5
gating,2017-09-12,fold5,test,9837.660539213026,532.0631026136099,5
gating,2017-09-12,fold6,val,9955.71923436618,458.9724203309434,5
gating,2017-09-13,fold5,test,9832.939598541776,531.8077737850954,5
gating,2017-09-13,fold6,val,9952.98713719564,462.660601413957,5
gating,2017-09-14,fold5,test,9836.084073012298,531.9778405236447,5
gating,2017-09-14,fold6,val,9953.35586285972,457.434627515808,5
gating,2017-09-15,fold5,test,9871.480993163626,533.8922585993257,5
gating,2017-09-15,fold6,val,9987.037010510921,455.01419185697756,5
gating,2017-09-18,fold5,test,9850.485476389398,532.7567305180984,5
gating,2017-09-18,fold6,val,9967.987728618535,452.4980692074802,5
gating,2017-09-19,fold5,test,9840.623946047177,532.2233764336104,5
gating,2017-09-19,fold6,val,9956.067263472185,453.4139365964051,5
gating,2017-09-20,fold5,test,9837.081040444993,532.031760821396,5
gating,2017-09-20,fold6,val,9951.24166027341,454.14543525023123,5
gating,2017-09-21,fold5,test,9856.070239031753,530.6705342422587,5
gating,2017-09-21,fold6,val,9965.590235106405,465.04466304699184,5
gating,2017-09-22,fold5,test,9849.82775864,531.7336892584188,5
gating,2017-09-22,fold6,val,9962.048850404522,466.26533655744834,5
gating,2017-09-25,fold5,test,9842.426802356204,543.7209508489061,5
gating,2017-09-25,fold6,val,9966.771787376381,481.8749581400645,5
gating,2017-09-26,fold5,test,9840.63564645644,547.3226247644191,5
gating,2017-09-26,fold6,val,9958.088032194712,484.24720189830833,5
gating,2017-09-27,fold5,test,9845.690968341132,534.9166416542391,5
gating,2017-09-27,fold6,val,9932.338578612025,471.1636569882092,5
gating,2017-09-28,fold5,test,9843.904733079458,538.7753795816878,5
gating,2017-09-28,fold6,val,9921.1872459997,469.87630449367475,5
gating,2017-09-29,fold5,test,9808.537049082302,540.4563506212702,5
gating,2017-09-29,fold6,val,9896.014520836969,461.77981459220064,5
gating,2017-10-02,fold5,test,9788.0152282568,549.0803308064784,5
gating,2017-10-02,fold6,val,9865.841995119144,448.28358793983926,5
gating,2017-10-03,fold5,test,9767.372866931293,548.5739489857572,5
gating,2017-10-03,fold6,val,9849.157335854554,445.6792537925476,5
gating,2017-10-04,fold5,test,9753.778030986097,546.6747751027457,5
gating,2017-10-04,fold6,val,9838.183225017796,444.53316539216496,5
gating,2017-10-05,fold5,test,9695.98585672935,543.4356688032032,5
gating,2017-10-05,fold6,val,9798.918965711491,434.81153301830545,5
gating,2017-10-06,fold5,test,9707.027711396186,544.0545370404676,5
gating,2017-10-06,fold6,val,9805.935492284,436.76836799334933,5
gating,2017-10-09,fold5,test,9723.055285178263,544.952842319194,5
gating,2017-10-09,fold6,val,9808.839014057166,447.18303880085597,5
gating,2017-10-10,fold5,test,9697.402875979964,543.5150891752552,5
gating,2017-10-10,fold6,val,9784.255493711473,447.04060022425097,5
gating,2017-10-11,fold5,test,9682.168212531866,542.6612245304185,5
gating,2017-10-11,fold6,val,9774.075484519266,443.37063904066224,5
gating,2017-10-12,fold5,test,9696.59559522865,543.4698431155492,5
gating,2017-10-12,fold6,val,9781.971113567091,448.30973738446795,5
gating,2017-10-13,fold5,test,9684.79100455791,542.8082254398531,5
gating,2017-10-13,fold6,val,9773.2302479385,446.146012392869,5
gating,2017-10-16,fold5,test,9671.875556375127,542.0843469890376,5
gating,2017-10-16,fold6,val,9758.980611283496,447.74681147232496,5
gating,2017-10-17,fold5,test,9665.055804766716,541.7021170300465,5
gating,2017-10-17,fold6,val,9752.887974224946,447.14521092066315,5
gating,2017-10-18,fold5,test,9655.597692504429,541.1720135791111,5
gating,2017-10-18,fold6,val,9743.30269438932,446.7224152990923,5
gating,2017-10-19,fold5,test,9652.954898736909,541.0238916222744,5
gating,2017-10-19,fold6,val,9738.418323163802,448.69813174947154,5
